股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.77,10.84,10.85,10.93,10.72,800766.0,864440000.0,2090.02,2089.98,4.85,0.46,0.41,41264700,38811900.0,2026-07-16,16:14:18
000002,万  科Ａ,3.23,3.13,3.11,3.24,3.09,2033259.0,645350000.0,385.36,313.86,-0.44,0.35,2.09,130575100,72750800.0,2026-07-16,16:14:18
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-07-16,09:00:00
000006,深振业Ａ,6.56,6.48,6.42,6.69,6.37,192306.0,126260000.0,88.56,88.56,-1007.04,1.65,1.42,9736400,9494200.0,2026-07-16,16:14:21
000007,全新好,10.1,10.21,10.11,10.38,9.99,55686.0,56570000.0,34.99,34.99,-1735.82,19.54,1.61,2868700,2699900.0,2026-07-16,16:14:21
000008,神州高铁,2.35,2.53,2.49,2.49,2.35,783535.0,187580000.0,63.83,63.83,-7.76,2.96,2.88,29733700,48619800.0,2026-07-16,16:14:18
000009,中国宝安,6.21,6.13,6.11,6.25,6.07,221999.0,137200000.0,160.17,159.97,308.46,1.6,0.86,12929400,9270500.0,2026-07-16,16:14:18
000010,*ST美丽,1.81,1.71,1.69,1.83,1.68,249689.0,44220000.0,20.81,15.8,-1225.56,7.07,2.86,15729300,9239600.0,2026-07-16,16:14:24
000011,深物业A,6.68,6.44,6.48,6.83,6.37,76580.0,51020000.0,39.81,35.17,2421.4,1.19,1.45,4647400,3010600.0,2026-07-16,16:14:21
000012,南  玻Ａ,3.85,3.88,3.83,3.88,3.81,264279.0,101500000.0,117.14,75.43,1050.04,0.9,1.35,12551200,13876600.0,2026-07-16,16:14:24
000014,沙河股份,10.0,9.09,9.15,10.0,9.12,150513.0,146090000.0,24.2,24.2,-15.89,1.75,6.22,6469200,8582100.0,2026-07-16,16:14:18
000016,*ST康佳A,2.69,2.6,2.68,2.78,2.58,483579.0,129580000.0,64.77,42.95,-0.5,-0.58,3.03,25052600,23305300.0,2026-07-16,16:14:27
000017,深中华A,5.85,5.89,5.8,6.0,5.76,108259.0,63680000.0,40.32,25.79,97.53,10.33,2.46,5417200,5408700.0,2026-07-16,16:14:24
000019,深粮控股,6.15,6.11,6.06,6.15,6.04,63201.0,38580000.0,70.88,25.6,32.69,1.44,1.52,3641900,2678200.0,2026-07-16,16:14:27
000020,深华发Ａ,10.47,10.43,10.43,10.72,10.24,33773.0,35550000.0,29.65,18.97,85.39,6.67,1.86,1689900,1687500.0,2026-07-16,16:14:30
