股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.13,11.03,11.01,11.19,10.96,1149672.0,1277120000.0,2159.88,2159.84,5.02,0.47,0.59,66057200,48910000.0,2026-06-09,16:15:00
000002,万  科Ａ,3.12,3.14,3.16,3.16,3.07,1280123.0,396650000.0,372.24,303.17,-0.42,0.34,1.32,58051200,69961200.0,2026-06-09,16:14:03
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-09,16:15:00
000006,深振业Ａ,7.96,7.96,8.04,8.06,7.59,292361.0,229190000.0,107.46,107.46,-1221.96,2.0,2.17,15051000,14185100.0,2026-06-09,16:14:06
000007,全新好,13.13,12.24,12.24,13.22,12.24,148948.0,192490000.0,45.49,45.49,-2256.56,25.4,4.3,8327900,6567000.0,2026-06-09,16:14:03
000008,神州高铁,2.54,2.55,2.55,2.56,2.53,178250.0,45280000.0,69.0,68.99,-8.38,3.2,0.66,7918100,9906900.0,2026-06-09,16:15:00
000009,中国宝安,7.03,6.95,6.99,7.07,6.88,186987.0,129990000.0,181.32,181.09,349.19,1.81,0.73,9756200,8942500.0,2026-06-09,16:14:06
000010,*ST美丽,2.43,2.31,2.33,2.43,2.32,183245.0,44030000.0,27.94,21.1,-1645.36,9.49,2.11,7585300,10739200.0,2026-06-09,16:14:03
000011,深物业A,7.14,7.17,7.21,7.23,7.0,34969.0,24910000.0,42.55,37.59,2588.14,1.26,0.66,1506800,1990100.0,2026-06-09,16:15:00
000012,南  玻Ａ,4.4,4.31,4.34,4.41,4.23,686250.0,297280000.0,133.87,86.21,1200.04,1.03,3.5,35658300,32966700.0,2026-06-09,16:14:09
000014,沙河股份,10.36,10.35,10.37,10.49,10.11,50094.0,51740000.0,25.08,25.08,-16.46,1.82,2.07,2615100,2394300.0,2026-06-09,16:15:00
000016,*ST康佳A,3.08,3.06,3.08,3.13,3.06,165666.0,51160000.0,74.16,49.18,-0.58,-0.66,1.04,7486300,9080300.0,2026-06-09,16:14:03
000017,深中华A,5.12,5.05,5.1,5.17,5.02,85672.0,43790000.0,35.29,22.57,85.36,9.04,1.94,4218900,4348300.0,2026-06-09,16:14:06
000019,深粮控股,6.27,6.34,6.36,6.37,6.23,73387.0,46130000.0,72.26,26.1,33.33,1.43,1.76,3201000,4137700.0,2026-06-09,16:14:03
000020,深华发Ａ,11.99,11.87,12.16,12.16,11.75,34219.0,41030000.0,33.95,21.72,97.78,7.64,1.89,1699100,1722800.0,2026-06-09,16:14:06
000021,深科技,37.54,35.37,36.25,37.58,35.79,1121731.0,4120490000.0,591.02,590.93,49.3,4.42,7.13,61325800,50847300.0,2026-06-09,16:14:12
000025,特  力Ａ,14.22,14.44,14.73,14.73,14.1,64375.0,91970000.0,61.3,55.85,43.19,3.3,1.64,2415600,4021900.0,2026-06-09,16:14:09
000026,飞亚达,21.9,21.35,21.66,22.08,21.22,99974.0,216160000.0,88.86,79.84,82.98,2.62,2.74,4936200,5061200.0,2026-06-09,16:14:09
000027,深圳能源,7.27,7.08,7.11,7.3,6.92,558678.0,396620000.0,345.86,345.86,17.28,1.03,1.17,29354200,26513600.0,2026-06-09,16:14:15
000028,国药一致,22.24,22.39,22.39,22.44,22.14,18468.0,41070000.0,123.78,106.32,11.3,0.66,0.39,861200,985600.0,2026-06-09,16:14:06
