股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.05,10.24,10.22,10.22,10.04,1111353.0,1121200000.0,1950.29,1950.26,4.53,0.43,0.57,39670600,71464700.0,2026-06-30,16:14:51
000002,万  科Ａ,2.96,3.04,3.02,3.04,2.95,1093686.0,325880000.0,353.15,287.62,-0.4,0.32,1.13,39668100,69700600.0,2026-06-30,16:14:51
000004,国华退,0.34,0.31,0.3,0.34,0.3,24545.0,820000.0,0.45,0.43,3.82,0.52,1.94,1305300,1149200.0,2026-06-30,16:14:51
000006,深振业Ａ,7.48,7.33,7.34,7.52,7.22,150105.0,111380000.0,100.98,100.98,-1148.27,1.88,1.11,8023800,6986700.0,2026-06-30,16:14:51
000007,全新好,12.4,12.29,12.29,12.48,12.06,75317.0,92370000.0,42.96,42.96,-2131.1,23.99,2.17,3362600,4169100.0,2026-06-30,16:14:54
000008,神州高铁,2.33,2.35,2.33,2.36,2.28,275717.0,63990000.0,63.29,63.29,-7.69,2.93,1.02,12930000,14641700.0,2026-06-30,16:14:54
000009,中国宝安,6.23,6.14,6.17,6.27,6.11,226686.0,140540000.0,160.69,160.49,309.45,1.6,0.88,11939800,10728800.0,2026-06-30,16:14:54
000010,*ST美丽,1.7,1.7,1.65,1.74,1.64,188006.0,31740000.0,19.54,14.84,-1151.08,6.64,2.15,10614500,8186100.0,2026-06-30,16:14:57
000011,深物业A,6.48,6.58,6.64,6.64,6.41,29022.0,18850000.0,38.62,34.12,2348.9,1.15,0.55,1211100,1691100.0,2026-06-30,16:14:57
000012,南  玻Ａ,5.16,4.69,4.6,5.16,4.6,1079635.0,546410000.0,156.99,101.1,1407.32,1.2,5.51,44842700,63120900.0,2026-06-30,16:15:00
000014,沙河股份,9.13,9.18,9.19,9.32,9.02,41585.0,37930000.0,22.1,22.1,-14.51,1.6,1.72,1986900,2171600.0,2026-06-30,16:14:57
000016,*ST康佳A,2.3,2.19,2.14,2.3,2.14,275692.0,62060000.0,55.38,36.72,-0.43,-0.49,1.73,16377000,11192200.0,2026-06-30,16:15:00
000017,深中华A,6.12,5.56,5.61,6.12,5.6,305007.0,180310000.0,42.18,26.98,102.03,10.81,6.92,16801500,13699200.0,2026-06-30,16:14:03
000019,深粮控股,5.67,5.8,5.77,5.78,5.6,53978.0,30580000.0,65.35,23.6,30.14,1.33,1.3,2502400,2895400.0,2026-06-30,16:15:00
000020,深华发Ａ,10.9,10.76,10.76,11.08,10.67,40829.0,44530000.0,30.86,19.75,88.89,6.95,2.25,1967600,2115300.0,2026-06-30,16:14:54
000021,深科技,64.27,58.86,59.45,64.75,57.6,2661147.0,16372520000.0,1011.85,1011.7,84.4,7.78,16.91,141749600,124365100.0,2026-06-30,16:14:57
000025,特  力Ａ,13.48,13.32,13.3,13.59,12.9,50674.0,67460000.0,58.11,52.95,40.94,3.12,1.29,2466900,2600600.0,2026-06-30,16:15:00
000026,飞亚达,21.54,19.58,19.26,21.54,19.05,138323.0,282090000.0,87.4,78.53,81.62,2.61,3.79,7482900,6349400.0,2026-06-30,16:14:51
000027,深圳能源,6.2,6.35,6.31,6.34,6.18,337295.0,209900000.0,294.96,294.96,14.74,0.9,0.71,13870700,19858700.0,2026-06-30,16:14:03
000028,国药一致,18.91,19.4,19.4,19.41,18.86,19896.0,37950000.0,115.77,99.44,10.57,0.62,0.38,734800,1254800.0,2026-06-30,16:14:03
000029,深深房Ａ,22.05,22.06,21.9,22.58,21.31,105278.0,230480000.0,223.07,196.61,944.9,6.23,1.18,5386100,5141800.0,2026-06-30,16:14:54
000030,富奥股份,3.87,3.92,3.92,3.94,3.85,94703.0,36730000.0,66.56,64.66,10.02,0.8,0.57,4314400,5155900.0,2026-06-30,16:14:06
000031,大悦城,2.12,2.16,2.15,2.18,2.09,304696.0,64700000.0,90.87,90.87,-3.93,0.89,0.71,11358600,19111000.0,2026-06-30,16:14:09
000032,深桑达Ａ,24.95,24.08,24.05,25.48,23.76,686622.0,1706620000.0,303.19,271.8,-172.84,4.12,6.3,36609100,32053100.0,2026-06-30,16:14:06
000034,神州数码,27.75,25.81,25.81,28.13,25.78,549127.0,1496000000.0,282.15,235.64,52.09,2.53,6.47,32419500,22493100.0,2026-06-30,16:14:09
000035,中国天楹,4.83,4.88,4.88,4.9,4.81,260984.0,126520000.0,115.34,111.72,39.85,1.07,1.13,11907600,14190800.0,2026-06-30,16:14:06
000036,华联控股,4.37,4.47,4.45,4.49,4.3,376285.0,164470000.0,61.35,61.31,67.82,1.19,2.68,16551300,21077200.0,2026-06-30,16:14:12
000037,深南电A,8.75,8.87,8.79,8.79,8.51,165884.0,143830000.0,52.74,29.65,28.45,3.16,4.89,8182400,8406000.0,2026-06-30,16:14:57
000039,中集集团,8.11,8.19,8.2,8.2,8.05,278489.0,225950000.0,437.33,186.64,-383.57,0.94,1.21,12905400,14943500.0,2026-06-30,16:14:09
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-30,09:00:00
000042,中洲控股,7.65,8.21,8.21,8.47,7.5,136078.0,107290000.0,50.86,50.8,-4.59,2.24,2.05,6159600,7448200.0,2026-06-30,16:14:15
