股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.82,10.99,10.91,10.97,10.77,869271.0,943330000.0,2099.72,2099.69,4.88,0.45,0.45,31801100,55125900.0,2026-06-04,16:14:45
000002,万  科Ａ,3.21,3.28,3.26,3.32,3.17,1816544.0,589220000.0,382.98,311.91,-0.43,0.35,1.87,74365700,107288700.0,2026-06-04,16:14:45
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-04,16:14:45
000006,深振业Ａ,8.4,8.49,8.44,8.63,8.32,262553.0,222390000.0,113.4,113.4,-1289.51,2.11,1.94,12275500,13979700.0,2026-06-04,16:14:48
000007,全新好,12.45,11.99,11.94,12.63,11.8,107275.0,132420000.0,43.13,43.13,-2139.69,24.08,3.1,6187700,4539800.0,2026-06-04,16:14:45
000008,神州高铁,2.57,2.61,2.59,2.6,2.56,246692.0,63390000.0,69.81,69.81,-8.48,3.23,0.91,8292100,16377100.0,2026-06-04,16:14:48
000009,中国宝安,7.09,7.21,7.17,7.23,7.06,219852.0,156430000.0,182.87,182.64,352.17,1.82,0.85,9815100,12170100.0,2026-06-04,16:14:51
000010,*ST美丽,2.15,2.2,2.2,2.25,2.09,368578.0,79650000.0,24.72,18.67,-1455.77,8.4,4.25,15910500,20947300.0,2026-06-04,16:14:48
000011,深物业A,7.22,7.31,7.25,7.39,7.15,44321.0,32080000.0,43.03,38.01,2617.14,1.28,0.84,1852200,2579900.0,2026-06-04,16:14:51
000012,南  玻Ａ,4.2,4.11,4.09,4.27,4.05,701996.0,294050000.0,127.78,82.29,1145.49,0.98,3.58,37803800,32395800.0,2026-06-04,16:14:45
000014,沙河股份,10.47,10.77,10.73,10.84,10.41,50440.0,53290000.0,25.34,25.34,-16.64,1.84,2.08,2251500,2792500.0,2026-06-04,16:14:51
000016,*ST康佳A,3.21,3.34,3.34,3.36,3.17,384205.0,124830000.0,77.3,51.25,-0.6,-0.69,2.41,13607200,24813300.0,2026-06-04,16:14:48
000017,深中华A,5.25,5.37,5.35,5.39,5.21,66458.0,34980000.0,36.18,23.14,87.52,9.27,1.51,3064600,3581200.0,2026-06-04,16:14:54
000019,深粮控股,6.38,6.54,6.54,6.61,6.32,85934.0,55260000.0,73.53,26.55,33.91,1.46,2.06,3499300,5094200.0,2026-06-04,16:14:51
000020,深华发Ａ,12.35,12.43,12.31,12.58,12.2,30859.0,38010000.0,34.97,22.37,100.72,7.87,1.7,1475300,1610600.0,2026-06-04,16:14:48
000021,深科技,39.68,38.3,37.51,40.35,37.5,1662805.0,6550360000.0,624.71,624.62,52.11,4.68,10.56,87189200,79091300.0,2026-06-04,16:14:51
000025,特  力Ａ,15.24,15.12,15.0,15.48,14.92,68656.0,104440000.0,65.69,59.86,46.29,3.53,1.75,3397300,3468300.0,2026-06-04,16:14:57
000026,飞亚达,21.56,22.38,22.28,22.41,21.3,141637.0,306280000.0,87.48,78.6,81.69,2.57,3.89,6924800,7238900.0,2026-06-04,16:14:54
000027,深圳能源,7.79,7.96,7.86,8.02,7.75,771093.0,605850000.0,370.6,370.6,18.52,1.11,1.62,34564500,42544800.0,2026-06-04,16:14:54
000028,国药一致,22.7,23.14,23.13,23.2,22.61,28388.0,64840000.0,126.34,108.52,11.53,0.67,0.59,989000,1849800.0,2026-06-04,16:14:54
000029,深深房Ａ,23.44,23.46,23.4,23.85,23.21,48770.0,114700000.0,237.13,209.01,1004.46,6.56,0.55,2272800,2604200.0,2026-06-04,16:14:57
000030,富奥股份,4.51,4.6,4.58,4.63,4.49,93996.0,42710000.0,77.56,75.36,11.68,0.91,0.56,3952300,5447400.0,2026-06-04,16:14:54
000031,大悦城,2.56,2.67,2.7,2.77,2.53,509121.0,134140000.0,109.73,109.73,-4.74,1.07,1.19,23166900,27745200.0,2026-06-04,16:14:57
000032,深桑达Ａ,16.36,15.94,15.89,17.34,15.66,309954.0,505340000.0,198.8,178.22,-113.33,2.7,2.85,15428900,15566500.0,2026-06-04,16:14:57
000034,神州数码,24.9,25.58,25.0,25.35,24.7,298842.0,747150000.0,253.17,211.44,46.74,2.27,3.52,15012700,14871500.0,2026-06-04,16:15:00
000035,中国天楹,5.69,5.91,5.87,5.93,5.66,308478.0,177440000.0,135.88,131.61,46.94,1.26,1.33,12686800,18161000.0,2026-06-04,16:14:57
000036,华联控股,5.11,5.06,5.04,5.24,5.03,280909.0,144460000.0,71.74,71.69,79.31,1.39,2.0,15140300,12950600.0,2026-06-04,16:15:00
000037,深南电A,11.46,11.88,11.71,11.82,11.33,475165.0,546840000.0,69.08,38.84,37.26,4.09,14.02,21361600,26154900.0,2026-06-04,16:15:00
000039,中集集团,10.09,10.56,10.59,10.64,10.04,398569.0,405920000.0,544.11,232.21,-477.21,1.16,1.73,18660100,21196800.0,2026-06-04,16:14:03
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-04,09:00:00
000042,中洲控股,9.99,9.9,9.87,10.15,9.85,67170.0,67170000.0,66.42,66.34,-6.0,2.93,1.01,3462300,3254600.0,2026-06-04,16:15:00
000045,深纺织Ａ,11.3,11.29,11.31,11.42,11.2,48676.0,54990000.0,57.24,51.64,82.05,1.91,1.07,2216300,2651300.0,2026-06-04,16:14:03
000048,京基智农,14.57,14.39,14.29,14.79,14.2,173493.0,251140000.0,77.25,77.12,-40.59,2.06,3.28,9022100,8327300.0,2026-06-04,16:14:03
000049,德赛电池,24.61,25.26,25.05,25.14,24.41,84139.0,207930000.0,94.66,94.63,29.26,1.41,2.19,3218600,5195300.0,2026-06-04,16:14:06
000050,深天马Ａ,8.24,8.0,7.9,8.34,7.89,526813.0,431890000.0,200.71,200.71,-294.17,0.75,2.16,27766100,24915200.0,2026-06-04,16:14:06
000055,方大集团,3.72,3.93,3.89,3.95,3.7,710619.0,268460000.0,39.95,25.14,-7.68,0.71,10.51,30358600,40703300.0,2026-06-04,16:14:06
000056,*ST皇庭,1.75,1.67,1.66,1.75,1.66,687029.0,118220000.0,20.69,15.82,-0.77,-0.86,7.6,41033300,27669600.0,2026-06-04,16:14:09
000058,深 赛 格,7.0,7.23,7.11,7.2,6.94,118461.0,83460000.0,86.18,68.93,123.27,4.29,1.2,5257900,6588200.0,2026-06-04,16:14:03
000059,华锦股份,4.6,4.86,4.86,4.89,4.56,329308.0,154230000.0,73.57,73.57,-5.34,0.75,2.06,12605500,20325300.0,2026-06-04,16:15:00
000060,中金岭南,7.8,8.17,8.04,8.05,7.77,2812784.0,2208120000.0,346.41,346.41,33.56,1.73,6.33,121659100,159619300.0,2026-06-04,16:14:12
000061,农 产 品,6.22,6.32,6.31,6.37,6.19,135778.0,84800000.0,123.46,111.61,28.52,1.43,0.76,6145500,7432300.0,2026-06-04,16:14:15
000062,深圳华强,32.77,32.84,32.55,33.41,31.8,714546.0,2340460000.0,342.74,342.41,61.4,5.07,6.84,33927800,37526800.0,2026-06-04,16:14:09
000063,中兴通讯,37.74,36.44,36.36,38.5,36.03,2405913.0,9066390000.0,1805.31,1520.02,40.34,2.35,5.97,137213200,103378100.0,2026-06-04,16:14:12
