股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.0,11.0,10.98,11.03,10.92,582710.0,639780000.0,2134.65,2134.62,4.96,0.46,0.3,25543300,32727700.0,2026-04-24,16:14:09
000002,万  科Ａ,3.75,3.81,3.8,3.81,3.74,904443.0,340530000.0,447.4,364.39,-0.51,0.38,0.93,34231300,56213000.0,2026-04-24,16:14:09
000004,*ST国华,2.91,3.06,2.91,2.91,2.91,13372.0,3890000.0,3.85,3.67,-3.14,10.43,1.06,1328000,9200.0,2026-04-24,16:14:12
000006,深振业Ａ,9.88,9.72,9.72,9.9,9.72,293294.0,288700000.0,133.38,133.38,-315.63,2.49,2.17,15351400,13977900.0,2026-04-24,16:14:15
000007,全新好,13.85,13.68,13.7,13.98,13.58,39770.0,54840000.0,47.98,47.98,84.68,26.27,1.15,2541900,1435100.0,2026-04-24,16:14:09
000008,神州高铁,2.66,2.67,2.66,2.67,2.63,462712.0,122720000.0,72.26,72.25,-8.65,3.3,1.7,19334800,26936400.0,2026-04-24,16:14:18
000009,中国宝安,8.9,8.88,8.85,8.97,8.78,230924.0,205380000.0,229.55,229.27,113.06,2.29,0.9,12176200,10916300.0,2026-04-24,16:14:09
000010,美丽生态,3.62,3.7,3.68,3.69,3.59,213605.0,77250000.0,41.62,31.43,92.18,12.75,2.46,9301100,12059400.0,2026-04-24,16:14:12
000011,深物业A,8.44,8.41,8.41,8.47,8.35,38379.0,32300000.0,50.3,44.43,148.44,1.48,0.73,1889000,1948900.0,2026-04-24,16:14:15
000012,南  玻Ａ,4.45,4.47,4.45,4.49,4.44,134731.0,60190000.0,135.39,87.19,-36.66,1.02,0.69,6394100,7079000.0,2026-04-24,16:14:12
000014,沙河股份,13.12,13.13,13.05,13.26,13.01,39611.0,52010000.0,31.76,31.76,-21.12,2.16,1.64,2058600,1902500.0,2026-04-24,16:14:18
000016,深康佳Ａ,3.19,3.22,3.2,3.22,3.14,307745.0,98120000.0,76.81,50.93,-2.88,6.07,1.93,12461800,18312700.0,2026-04-24,16:14:12
000017,深中华A,6.35,6.37,6.35,6.4,6.22,69957.0,44090000.0,43.76,27.99,106.4,11.39,1.59,3299000,3696600.0,2026-04-24,16:14:09
