股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.08,10.99,10.98,11.1,10.94,885428.0,978160000.0,2150.18,2150.14,4.99,0.46,0.46,45996200,42546700.0,2026-06-02,16:14:24
000002,万  科Ａ,3.39,3.47,3.47,3.51,3.35,2567079.0,875670000.0,404.45,329.4,-0.46,0.37,2.64,90425300,166282600.0,2026-06-02,16:14:24
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-02,16:14:24
000006,深振业Ａ,8.85,8.88,8.95,9.35,8.76,402704.0,363060000.0,119.47,119.47,-1358.59,2.23,2.98,18873100,21397300.0,2026-06-02,16:14:24
000007,全新好,12.1,11.61,11.62,12.29,11.62,125320.0,151220000.0,41.92,41.92,-2079.54,23.41,3.62,6511300,6020700.0,2026-06-02,16:14:27
000008,神州高铁,2.58,2.61,2.61,2.61,2.57,226741.0,58510000.0,70.08,70.08,-8.52,3.25,0.83,7524300,15149800.0,2026-06-02,16:14:27
000009,中国宝安,7.34,7.47,7.47,7.5,7.32,159259.0,117420000.0,189.31,189.08,364.58,1.89,0.62,6098900,9827000.0,2026-06-02,16:14:30
000010,*ST美丽,2.32,2.21,2.32,2.32,2.32,25641.0,5950000.0,26.67,20.14,-1570.88,9.06,0.3,0,2564100.0,2026-06-02,16:14:27
000011,深物业A,7.44,7.57,7.57,7.62,7.41,44558.0,33330000.0,44.34,39.17,2696.88,1.32,0.85,2006600,2449200.0,2026-06-02,16:14:30
000012,南  玻Ａ,4.1,4.16,4.19,4.2,4.08,422885.0,174460000.0,124.74,80.33,1118.22,0.96,2.16,18129100,24159400.0,2026-06-02,16:14:27
000014,沙河股份,10.94,11.19,11.3,11.3,10.81,77147.0,84370000.0,26.48,26.48,-17.38,1.92,3.19,3388300,4326500.0,2026-06-02,16:14:24
000016,*ST康佳A,3.37,3.37,3.4,3.49,3.35,287677.0,98450000.0,81.15,53.81,-0.63,-0.72,1.8,12536600,16231100.0,2026-06-02,16:14:30
000017,深中华A,5.47,5.57,5.57,5.57,5.37,74306.0,40390000.0,37.7,24.11,91.19,9.66,1.69,2734300,4696300.0,2026-06-02,16:14:30
000019,深粮控股,6.56,6.67,6.67,6.71,6.52,88136.0,57830000.0,75.61,27.3,34.87,1.5,2.12,3656600,5157100.0,2026-06-02,16:14:33
000020,深华发Ａ,12.59,12.75,12.82,12.87,12.42,36643.0,46030000.0,35.65,22.81,102.68,8.02,2.02,1643900,2020400.0,2026-06-02,16:14:33
000021,深科技,37.18,36.43,36.55,37.84,35.17,1568443.0,5743980000.0,585.31,585.23,48.82,4.38,9.96,77169900,79674400.0,2026-06-02,16:14:36
000025,特  力Ａ,15.07,15.6,15.47,15.6,14.95,79208.0,119610000.0,64.96,59.19,45.77,3.49,2.02,3076600,4844200.0,2026-06-02,16:14:39
000026,飞亚达,22.39,22.8,22.81,23.08,22.1,144357.0,323770000.0,90.85,81.63,84.84,2.67,3.96,6198600,8237100.0,2026-06-02,16:14:42
000027,深圳能源,8.02,8.02,7.91,8.14,7.82,863970.0,691070000.0,381.54,381.54,19.07,1.14,1.82,41355100,45042000.0,2026-06-02,16:14:36
000028,国药一致,23.39,23.62,23.61,23.8,23.33,33343.0,78480000.0,130.18,111.82,11.88,0.69,0.7,1474200,1860100.0,2026-06-02,16:14:33
000029,深深房Ａ,23.5,23.93,23.93,24.15,23.3,66580.0,157740000.0,237.74,209.54,1007.03,6.58,0.75,3338800,3319200.0,2026-06-02,16:14:33
000030,富奥股份,4.67,4.68,4.68,4.72,4.66,84046.0,39370000.0,80.32,78.03,12.1,0.94,0.5,3955900,4448700.0,2026-06-02,16:14:36
000031,大悦城,2.76,2.87,2.95,2.95,2.72,787697.0,220140000.0,118.3,118.3,-5.11,1.16,1.84,35702000,43067700.0,2026-06-02,16:14:45
000032,深桑达Ａ,16.04,16.49,16.49,16.6,15.77,205422.0,329210000.0,194.91,174.73,-111.11,2.64,1.89,9211400,11330800.0,2026-06-02,16:14:48
000034,神州数码,26.05,26.59,26.7,26.8,25.67,414456.0,1080750000.0,264.86,221.2,48.9,2.37,4.88,17513600,23932000.0,2026-06-02,16:14:51
000035,中国天楹,5.81,5.9,5.88,5.89,5.71,327097.0,189300000.0,138.74,134.39,47.93,1.29,1.41,15668200,17041500.0,2026-06-02,16:14:39
000036,华联控股,5.11,5.19,5.22,5.28,5.0,264538.0,135120000.0,71.74,71.69,79.31,1.39,1.89,12886700,13567100.0,2026-06-02,16:14:42
000037,深南电A,12.01,12.65,12.65,12.94,11.85,935926.0,1146370000.0,72.39,40.7,39.05,4.28,27.62,43455600,50137000.0,2026-06-02,16:14:27
000039,中集集团,10.48,10.81,10.81,10.9,10.34,403890.0,424800000.0,565.14,241.19,-495.66,1.21,1.75,19101500,21287600.0,2026-06-02,16:14:54
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-02,09:00:00
000042,中洲控股,9.77,9.94,9.95,9.96,9.7,48332.0,47280000.0,64.95,64.88,-5.87,2.87,0.73,2070000,2763300.0,2026-06-02,16:14:39
000045,深纺织Ａ,11.25,11.38,11.37,11.43,11.16,55710.0,62870000.0,56.98,51.41,81.68,1.9,1.22,2499800,3071200.0,2026-06-02,16:14:42
000048,京基智农,13.96,13.79,13.85,14.56,13.58,287574.0,405980000.0,74.02,73.89,-38.89,1.97,5.43,13972000,14785400.0,2026-06-02,16:14:57
000049,德赛电池,25.37,25.52,25.4,25.7,24.91,70432.0,178020000.0,97.58,97.56,30.16,1.45,1.83,3238800,3804500.0,2026-06-02,16:14:36
000050,深天马Ａ,7.94,7.8,7.76,8.19,7.66,430551.0,340970000.0,193.4,193.4,-283.46,0.72,1.77,21777600,21277500.0,2026-06-02,16:14:45
000055,方大集团,4.19,3.81,4.18,4.19,3.87,476494.0,196290000.0,45.0,28.32,-8.65,0.8,7.05,23296800,24352600.0,2026-06-02,16:14:39
000056,*ST皇庭,1.64,1.56,1.56,1.64,1.53,625133.0,101280000.0,19.39,14.82,-0.72,-0.81,6.92,34058700,28454700.0,2026-06-02,16:15:00
000058,深 赛 格,7.13,7.32,7.32,7.37,7.13,69593.0,50130000.0,87.78,70.21,125.56,4.37,0.71,3047700,3911600.0,2026-06-02,16:14:42
000059,华锦股份,4.79,4.56,4.57,4.83,4.56,487751.0,231740000.0,76.61,76.61,-5.56,0.79,3.05,27699500,21075600.0,2026-06-02,16:14:48
000060,中金岭南,7.84,7.68,7.74,7.93,7.54,2294167.0,1784000000.0,348.19,348.18,33.73,1.74,5.17,116677700,112739000.0,2026-06-02,16:14:03
000061,农 产 品,6.34,6.6,6.64,6.73,6.33,231765.0,149500000.0,125.85,113.76,29.07,1.46,1.29,9649100,13527500.0,2026-06-02,16:14:30
000062,深圳华强,33.52,30.47,30.39,33.52,29.23,1009618.0,3260090000.0,350.59,350.25,62.8,5.18,9.66,54636100,46325800.0,2026-06-02,16:14:45
000063,中兴通讯,36.3,35.1,35.12,36.46,34.8,1773784.0,6345230000.0,1736.42,1462.03,38.8,2.26,4.4,95801400,81577000.0,2026-06-02,16:14:33
000065,北方国际,11.85,12.2,12.06,12.15,11.82,182267.0,217290000.0,137.63,115.53,20.95,1.23,1.87,6733900,11492800.0,2026-06-02,16:14:06
000066,中国长城,18.09,18.48,18.48,18.63,17.63,1802484.0,3254430000.0,583.55,583.5,2892.59,5.34,5.59,80322300,99926100.0,2026-06-02,16:14:51
000068,华控赛格,3.25,3.16,3.17,3.31,3.13,305881.0,98250000.0,32.72,32.72,-31.07,5.59,3.04,16088200,14499900.0,2026-06-02,16:14:36
000069,华侨城Ａ,2.0,2.02,2.01,2.03,1.97,598411.0,119470000.0,160.76,137.97,-1.11,0.47,0.87,23136100,36705000.0,2026-06-02,16:14:09
000070,特发信息,17.74,17.01,16.94,17.96,16.73,546745.0,955170000.0,154.05,151.98,-31.43,19.09,6.38,31029700,23644800.0,2026-06-02,16:14:39
000078,ST海王,1.85,1.76,1.85,1.85,1.83,264264.0,48860000.0,48.68,48.57,-8.51,3.92,1.01,9361200,17065100.0,2026-06-02,16:14:42
000088,盐 田 港,4.48,4.5,4.49,4.52,4.47,207074.0,93050000.0,232.94,141.7,15.79,1.27,0.65,9779200,10928300.0,2026-06-02,16:14:48
000089,深圳机场,6.82,6.86,6.83,6.91,6.81,93727.0,64200000.0,139.86,139.86,22.54,1.18,0.46,5082700,4290000.0,2026-06-02,16:14:45
000090,天健集团,3.7,3.87,3.79,3.83,3.66,908015.0,338100000.0,69.14,69.13,43.27,0.61,4.86,38051200,52750200.0,2026-06-02,16:14:48
000096,广聚能源,8.35,8.5,8.52,8.52,8.29,62931.0,52600000.0,44.09,42.66,39.18,1.6,1.23,2457200,3835900.0,2026-06-02,16:14:51
000099,中信海直,15.67,15.68,15.67,15.78,15.58,71610.0,112250000.0,121.56,121.56,39.14,2.21,0.92,3418300,3742700.0,2026-06-02,16:14:51
000100,TCL科技,4.43,4.4,4.38,4.45,4.26,7858500.0,3415470000.0,921.48,847.55,18.21,1.47,4.11,388418200,397431800.0,2026-06-02,16:14:12
000151,中成股份,13.57,13.74,13.64,13.85,13.1,280895.0,376980000.0,47.62,41.79,12.03,5.44,9.12,14281200,13808300.0,2026-06-02,16:14:45
000153,丰原药业,5.71,5.84,5.83,5.84,5.69,62262.0,35760000.0,26.53,26.2,26.96,1.22,1.36,2285300,3940900.0,2026-06-02,16:14:15
000155,川能动力,14.02,14.6,14.41,14.46,13.72,456338.0,642490000.0,258.83,258.83,48.61,2.41,2.47,19093600,26540200.0,2026-06-02,16:14:54
000156,华数传媒,6.96,7.11,7.12,7.16,6.95,95836.0,67140000.0,128.96,118.31,28.76,0.85,0.56,4135000,5448600.0,2026-06-02,16:14:48
000157,中联重科,7.12,7.22,7.2,7.21,7.05,587216.0,417340000.0,615.78,503.36,14.21,1.06,0.83,23801800,34919800.0,2026-06-02,16:14:18
000158,常山北明,15.42,15.9,15.77,15.81,15.28,236352.0,365370000.0,246.51,244.86,779.45,4.65,1.49,8829600,14805600.0,2026-06-02,16:14:51
000159,国际实业,6.71,6.89,6.94,6.95,6.63,208295.0,140180000.0,32.25,32.25,87.89,1.56,4.33,9098600,11730900.0,2026-06-02,16:14:21
000166,申万宏源,4.46,4.43,4.43,4.48,4.41,910411.0,405090000.0,1116.78,1005.08,11.3,0.97,0.4,52786300,38254800.0,2026-06-02,16:14:54
000301,东方盛虹,12.16,12.2,12.35,12.35,11.96,170168.0,206270000.0,803.93,803.55,65.63,2.31,0.26,8442100,8574700.0,2026-06-02,16:14:54
000333,美的集团,82.6,81.7,81.26,82.79,81.22,263177.0,2162930000.0,6288.05,5667.57,14.23,2.71,0.38,13938600,12379100.0,2026-06-02,16:14:57
000338,潍柴动力,32.22,33.7,33.03,33.33,30.33,2130784.0,6707390000.0,2790.94,1595.93,24.69,2.93,4.3,105803800,107274700.0,2026-06-02,16:15:00
000400,许继电气,26.54,27.22,27.0,27.1,26.26,261643.0,694720000.0,270.34,268.51,25.25,2.2,2.59,9949000,16215300.0,2026-06-02,16:14:57
000401,金隅冀东,4.06,4.1,4.07,4.11,4.03,85503.0,34810000.0,107.92,106.83,110.84,0.42,0.32,3392300,5158000.0,2026-06-02,16:14:24
000402,金 融 街,3.05,3.13,3.11,3.13,3.03,888664.0,272140000.0,91.16,91.15,-1.96,0.46,2.97,35880200,52986200.0,2026-06-02,16:14:54
000403,派林生物,12.39,12.39,12.3,12.76,12.22,141518.0,176900000.0,117.75,116.55,33.34,1.45,1.5,7410200,6741600.0,2026-06-02,16:15:00
000404,长虹华意,8.25,8.28,8.3,8.35,8.06,188457.0,154680000.0,57.42,57.15,11.26,1.3,2.72,10044300,8801500.0,2026-06-02,16:14:57
000407,胜利股份,4.3,4.3,4.31,4.34,4.22,154840.0,66170000.0,37.84,37.66,23.03,1.22,1.77,6554600,8929400.0,2026-06-02,16:14:57
000408,藏格矿业,79.24,76.05,78.01,79.75,75.75,143959.0,1124020000.0,1243.21,1243.19,26.57,7.05,0.92,8032100,6363800.0,2026-06-02,16:14:03
000409,云鼎科技,9.66,9.98,9.84,9.92,9.6,99107.0,95980000.0,65.47,57.04,92.61,3.99,1.68,3511900,6398900.0,2026-06-02,16:15:00
000410,沈阳机床,5.3,5.34,5.35,5.38,5.22,168098.0,88920000.0,140.4,104.46,-264.78,3.36,0.85,7220500,9589300.0,2026-06-02,16:14:27
000411,英特集团,12.07,12.15,12.21,12.29,11.98,169261.0,204930000.0,68.18,68.04,14.19,1.26,3.0,6439700,10486300.0,2026-06-02,16:14:03
