股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.42,10.51,10.47,10.59,10.41,1083999.0,1136740000.0,2022.1,2022.06,4.7,0.44,0.56,41433000,66966900.0,2026-06-25,16:14:21
000002,万  科Ａ,2.95,2.97,2.94,3.0,2.88,1383373.0,406730000.0,351.96,286.65,-0.4,0.32,1.42,68201400,70136000.0,2026-06-25,16:14:21
000004,国华退,0.26,0.28,0.25,0.27,0.25,127798.0,3220000.0,0.34,0.33,2.92,0.4,10.12,6853900,5926000.0,2026-06-25,16:14:21
000006,深振业Ａ,7.36,7.52,7.45,7.52,7.23,226708.0,166620000.0,99.36,99.36,-1129.85,1.85,1.68,11732400,10938400.0,2026-06-25,16:14:24
000007,全新好,13.03,13.63,13.6,13.78,12.87,84133.0,110770000.0,45.14,45.14,-2239.37,25.21,2.43,3355200,5058100.0,2026-06-25,16:14:21
000008,神州高铁,2.34,2.41,2.38,2.39,2.33,246766.0,57820000.0,63.56,63.56,-7.72,2.95,0.91,6753100,17923500.0,2026-06-25,16:14:27
000009,中国宝安,6.58,6.64,6.59,6.65,6.5,235274.0,154460000.0,169.71,169.5,326.83,1.69,0.91,12983300,10544100.0,2026-06-25,16:14:30
000010,*ST美丽,1.82,1.91,1.91,1.92,1.81,170359.0,31260000.0,20.92,15.89,-1232.33,7.11,1.95,6165600,10870300.0,2026-06-25,16:14:24
000011,深物业A,6.86,7.01,6.95,6.99,6.73,38712.0,26460000.0,40.88,36.12,2486.64,1.22,0.74,1752500,2118700.0,2026-06-25,16:14:27
000012,南  玻Ａ,4.77,4.63,4.67,4.87,4.62,1143986.0,544450000.0,145.13,93.46,1300.95,1.11,5.84,59808900,54589700.0,2026-06-25,16:14:24
000014,沙河股份,9.58,9.61,9.6,9.9,9.32,83508.0,79820000.0,23.19,23.19,-15.22,1.68,3.45,4029200,4321600.0,2026-06-25,16:14:30
000016,*ST康佳A,2.37,2.49,2.5,2.51,2.37,258577.0,61750000.0,57.07,37.84,-0.44,-0.51,1.62,12670800,13186900.0,2026-06-25,16:14:33
000017,深中华A,5.12,5.22,5.23,5.26,5.04,71157.0,36390000.0,35.29,22.57,85.36,9.04,1.61,3267200,3848500.0,2026-06-25,16:14:36
000019,深粮控股,5.78,5.89,5.88,5.91,5.74,61098.0,35360000.0,66.62,24.06,30.72,1.36,1.47,3087600,3022200.0,2026-06-25,16:14:24
000020,深华发Ａ,11.07,11.26,11.3,11.77,10.92,41723.0,46420000.0,31.35,20.06,90.28,7.06,2.3,2172500,1999800.0,2026-06-25,16:14:27
000021,深科技,53.2,50.27,52.8,54.27,52.0,2244946.0,11922400000.0,837.56,837.44,69.86,6.44,14.26,109038500,115456000.0,2026-06-25,16:14:39
000025,特  力Ａ,14.13,15.53,14.97,15.15,14.05,132619.0,192080000.0,60.91,55.5,42.92,3.27,3.38,5471100,7790700.0,2026-06-25,16:14:33
000026,飞亚达,20.82,21.82,21.65,22.15,20.58,141361.0,297990000.0,84.48,75.9,78.89,2.52,3.88,6136200,8000000.0,2026-06-25,16:14:21
000027,深圳能源,6.67,6.75,6.72,6.76,6.59,418287.0,279010000.0,317.32,317.32,15.86,0.97,0.88,18050400,23778200.0,2026-06-25,16:14:24
000028,国药一致,19.45,19.9,19.91,19.92,19.26,26288.0,51110000.0,117.69,102.28,10.74,0.63,0.5,1140300,1488500.0,2026-06-25,16:14:27
000029,深深房Ａ,24.05,26.15,25.0,25.5,23.82,157857.0,385560000.0,243.3,214.44,1030.6,6.8,1.77,7863800,7921900.0,2026-06-25,16:14:30
000030,富奥股份,4.16,4.2,4.22,4.22,4.13,75805.0,31590000.0,71.54,69.51,10.77,0.84,0.45,3025300,4555200.0,2026-06-25,16:14:33
000031,大悦城,2.23,2.24,2.24,2.26,2.18,365873.0,81200000.0,95.58,95.58,-4.13,0.93,0.85,17970400,18616900.0,2026-06-25,16:14:27
000032,深桑达Ａ,25.68,25.34,26.48,27.19,24.5,1103243.0,2842550000.0,312.06,279.75,-177.89,4.24,10.13,57452800,52871500.0,2026-06-25,16:14:36
