股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.03,10.98,10.97,11.1,10.96,1090926.0,1203950000.0,2140.47,2140.44,4.97,0.46,0.56,56970200,52122400.0,2026-06-08,16:14:42
000002,万  科Ａ,3.14,3.25,3.2,3.25,3.12,1524905.0,485330000.0,374.62,305.11,-0.42,0.34,1.57,64290800,88199600.0,2026-06-08,16:14:42
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-08,16:14:42
000006,深振业Ａ,7.96,8.51,8.25,8.3,7.92,390590.0,316740000.0,107.46,107.46,-1221.96,2.0,2.89,16499600,22559400.0,2026-06-08,16:14:42
000007,全新好,12.24,12.31,12.32,12.58,12.0,111474.0,137020000.0,42.41,42.41,-2103.6,23.68,3.22,5015700,6131700.0,2026-06-08,16:14:42
000008,神州高铁,2.55,2.59,2.56,2.58,2.5,372653.0,94670000.0,69.27,69.27,-8.42,3.21,1.37,14392700,22872600.0,2026-06-08,16:14:45
000009,中国宝安,6.95,7.19,7.06,7.14,6.86,259584.0,181890000.0,179.26,179.03,345.21,1.79,1.01,10111100,15847300.0,2026-06-08,16:14:48
000010,*ST美丽,2.31,2.26,2.22,2.37,2.17,564837.0,131660000.0,26.56,20.05,-1564.11,9.02,6.51,28601400,27882300.0,2026-06-08,16:14:45
000011,深物业A,7.17,7.58,7.4,7.44,7.04,58115.0,42000000.0,42.73,37.75,2599.01,1.27,1.1,2000100,3811400.0,2026-06-08,16:14:48
000012,南  玻Ａ,4.31,4.38,4.2,4.49,4.2,828113.0,358910000.0,131.13,84.45,1175.5,1.01,4.23,39816600,42994700.0,2026-06-08,16:14:45
000014,沙河股份,10.35,10.67,10.5,10.7,10.19,52948.0,55280000.0,25.05,25.05,-16.45,1.81,2.19,2358300,2936400.0,2026-06-08,16:14:51
000016,*ST康佳A,3.06,3.18,3.08,3.15,3.03,287541.0,88690000.0,73.68,48.86,-0.57,-0.65,1.8,11739800,17014300.0,2026-06-08,16:14:54
000017,深中华A,5.05,5.32,5.28,5.31,5.0,97345.0,50070000.0,34.8,22.26,84.19,8.92,2.21,4266300,5468200.0,2026-06-08,16:14:51
000019,深粮控股,6.34,6.42,6.42,6.45,6.25,92742.0,58900000.0,73.07,26.39,33.7,1.45,2.23,4932500,4341700.0,2026-06-08,16:14:45
000020,深华发Ａ,11.87,12.46,12.3,12.36,11.68,36994.0,44380000.0,33.61,21.5,96.81,7.56,2.04,1475400,2224000.0,2026-06-08,16:14:45
000021,深科技,35.37,38.13,35.7,37.03,34.85,1186883.0,4271850000.0,556.85,556.77,46.45,4.17,7.54,53201800,65486500.0,2026-06-08,16:14:48
000025,特  力Ａ,14.44,15.28,14.9,15.26,14.28,78588.0,115440000.0,62.24,56.72,43.86,3.35,2.0,3128800,4730000.0,2026-06-08,16:14:51
000026,飞亚达,21.35,22.56,21.99,22.14,21.08,135198.0,292150000.0,86.63,77.83,80.9,2.55,3.71,6651700,6868100.0,2026-06-08,16:14:54
000027,深圳能源,7.08,7.29,7.08,7.32,7.04,598492.0,428570000.0,336.82,336.82,16.83,1.01,1.26,28840300,31008900.0,2026-06-08,16:14:48
000028,国药一致,22.39,22.79,22.75,22.79,22.26,24917.0,56100000.0,124.61,107.04,11.38,0.66,0.52,1033200,1458500.0,2026-06-08,16:14:51
000029,深深房Ａ,22.31,23.09,23.01,23.09,21.9,67281.0,150510000.0,225.7,198.93,956.04,6.25,0.75,3630600,3097500.0,2026-06-08,16:14:48
000030,富奥股份,4.47,4.52,4.48,4.54,4.4,115708.0,51730000.0,76.88,74.69,11.58,0.9,0.69,6009600,5561200.0,2026-06-08,16:14:57
000031,大悦城,2.64,2.65,2.64,2.7,2.57,730612.0,193720000.0,113.16,113.16,-4.89,1.11,1.7,38746600,34314600.0,2026-06-08,16:14:51
000032,深桑达Ａ,15.1,15.9,15.49,15.73,14.96,200907.0,307470000.0,183.49,164.49,-104.6,2.49,1.84,9098700,10992000.0,2026-06-08,16:14:57
000034,神州数码,23.06,24.44,23.5,23.95,22.8,332389.0,777780000.0,234.46,195.81,43.29,2.1,3.91,14868500,18370500.0,2026-06-08,16:14:54
000035,中国天楹,5.21,5.51,5.47,5.51,5.16,580383.0,307670000.0,124.42,120.51,42.98,1.16,2.51,26124400,31913900.0,2026-06-08,16:14:54
000036,华联控股,4.97,5.11,4.99,5.08,4.91,299159.0,149290000.0,69.77,69.73,77.14,1.36,2.13,14249100,15666800.0,2026-06-08,16:14:57
000037,深南电A,10.35,10.95,10.5,10.96,10.14,306632.0,321550000.0,62.39,35.08,33.66,3.69,9.05,13989900,16673300.0,2026-06-08,16:15:00
000039,中集集团,9.43,9.87,9.67,9.8,9.31,416138.0,396710000.0,508.51,217.02,-446.0,1.09,1.81,21770300,19843500.0,2026-06-08,16:15:00
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-08,09:00:00
000042,中洲控股,9.63,9.97,9.89,10.0,9.61,70924.0,69460000.0,64.02,63.95,-5.78,2.82,1.07,2824700,4267700.0,2026-06-08,16:15:00
000045,深纺织Ａ,10.99,11.54,11.42,11.51,10.8,90707.0,101430000.0,55.67,50.23,79.79,1.85,1.98,3872900,5197800.0,2026-06-08,16:14:03
000048,京基智农,14.74,14.1,14.0,15.15,13.88,216827.0,319220000.0,78.15,78.02,-41.07,2.08,4.1,11284700,10398000.0,2026-06-08,16:14:03
000049,德赛电池,23.43,24.46,23.71,23.97,23.08,91196.0,214810000.0,90.12,90.1,27.86,1.34,2.37,3746900,5372700.0,2026-06-08,16:14:54
000050,深天马Ａ,8.22,8.61,8.38,8.85,8.2,724935.0,611390000.0,200.22,200.22,-293.45,0.75,2.98,30862000,41631500.0,2026-06-08,16:14:06
000055,方大集团,3.57,3.67,3.62,3.81,3.51,480220.0,174690000.0,38.34,24.13,-7.37,0.69,7.11,21985800,26036200.0,2026-06-08,16:14:03
000056,*ST皇庭,1.92,1.84,1.85,1.93,1.77,970090.0,181270000.0,22.7,17.35,-0.85,-0.94,10.73,49678300,47330700.0,2026-06-08,16:14:57
000058,深 赛 格,6.93,7.07,7.0,7.17,6.84,81253.0,56930000.0,85.32,68.24,122.04,4.25,0.83,3799700,4325600.0,2026-06-08,16:14:57
000059,华锦股份,4.44,4.63,4.64,4.66,4.4,262998.0,118360000.0,71.02,71.01,-5.16,0.73,1.64,10991500,15308400.0,2026-06-08,16:14:06
000060,中金岭南,6.95,7.45,7.06,7.37,6.88,2507789.0,1770200000.0,308.66,308.66,29.9,1.55,5.65,110747200,140031800.0,2026-06-08,16:15:00
