股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.93,10.66,10.65,10.93,10.62,1399368.0,1515690000.0,2121.07,2121.03,4.93,0.46,0.72,84400000,55536800.0,2026-05-29,16:14:54
000002,万  科Ａ,3.55,3.31,3.33,3.64,3.33,4514928.0,1612850000.0,423.54,344.95,-0.48,0.38,4.65,154877100,296615700.0,2026-05-29,16:14:54
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-29,16:14:54
000006,深振业Ａ,9.1,9.57,9.64,9.8,9.05,415296.0,390600000.0,122.85,122.85,-1396.97,2.29,3.08,18438900,23090700.0,2026-05-29,16:14:57
000007,全新好,11.33,11.89,12.0,12.09,11.19,112212.0,129320000.0,39.25,39.25,-1947.21,21.92,3.24,4629000,6592200.0,2026-05-29,16:14:54
000008,神州高铁,2.57,2.56,2.55,2.59,2.55,271762.0,69870000.0,69.81,69.81,-8.48,3.23,1.0,12533600,14642600.0,2026-05-29,16:14:57
000009,中国宝安,7.4,7.45,7.45,7.52,7.36,207237.0,154120000.0,190.86,190.63,367.56,1.9,0.8,10123300,10600400.0,2026-05-29,16:14:54
000010,*ST美丽,2.1,2.0,1.95,2.1,1.94,261765.0,53230000.0,24.14,18.23,-1421.92,8.2,3.02,13592300,12584200.0,2026-05-29,16:14:57
000011,深物业A,7.35,7.29,7.32,7.66,7.32,63088.0,46970000.0,43.8,38.7,2664.26,1.3,1.2,2832200,3476600.0,2026-05-29,16:15:00
000012,南  玻Ａ,4.05,4.38,4.4,4.43,4.01,905492.0,374890000.0,123.22,79.35,1104.58,0.95,4.62,32936200,57613100.0,2026-05-29,16:14:03
000014,沙河股份,10.67,10.76,10.75,11.19,10.64,86958.0,94700000.0,25.83,25.83,-16.95,1.87,3.59,4286700,4409200.0,2026-05-29,16:14:57
000016,*ST康佳A,3.46,3.46,3.45,3.58,3.44,321172.0,112440000.0,83.31,55.24,-0.65,-0.74,2.01,12911500,19205700.0,2026-05-29,16:14:57
000017,深中华A,5.41,5.5,5.53,5.54,5.37,66294.0,36190000.0,37.28,23.85,90.19,9.55,1.5,2981500,3647900.0,2026-05-29,16:15:00
000019,深粮控股,6.45,6.42,6.39,6.53,6.37,88404.0,57210000.0,74.34,26.85,34.28,1.47,2.12,4440100,4400200.0,2026-05-29,16:15:00
000020,深华发Ａ,12.46,12.68,12.7,12.76,12.38,43249.0,54180000.0,35.28,22.57,101.62,7.94,2.39,1902300,2422600.0,2026-05-29,16:14:03
000021,深科技,39.79,42.65,42.37,43.85,38.59,2284569.0,9409420000.0,626.4,626.31,52.25,4.69,14.51,102442300,126014600.0,2026-05-29,16:15:00
000025,特  力Ａ,15.66,14.24,14.26,15.66,14.2,127534.0,194150000.0,67.5,61.51,47.57,3.63,3.25,5370700,7382700.0,2026-05-29,16:14:03
000026,飞亚达,23.95,23.06,23.2,25.22,23.01,273393.0,665500000.0,97.18,87.31,90.75,2.86,7.5,14508000,12831300.0,2026-05-29,16:14:06
000027,深圳能源,8.08,8.05,7.98,8.45,7.92,1597678.0,1313400000.0,384.4,384.4,19.21,1.15,3.36,83351200,76416600.0,2026-05-29,16:14:03
000028,国药一致,23.62,22.99,23.07,23.71,23.0,34420.0,80680000.0,131.46,112.92,12.0,0.7,0.72,2230400,1211600.0,2026-05-29,16:14:09
000029,深深房Ａ,24.75,25.08,25.13,25.7,24.53,111079.0,277750000.0,250.39,220.69,1060.6,6.93,1.25,4718400,6389600.0,2026-05-29,16:14:12
