股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.76,10.79,10.76,10.85,10.72,839727.0,905710000.0,2088.08,2088.04,4.85,0.45,0.43,38853300,45119500.0,2026-05-27,16:14:21
000002,万  科Ａ,3.33,3.39,3.38,3.41,3.26,1446504.0,480350000.0,397.29,323.57,-0.45,0.36,1.49,62925900,81724400.0,2026-05-27,16:14:21
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-27,16:14:21
000006,深振业Ａ,9.85,10.26,10.2,10.32,9.83,361823.0,362460000.0,132.97,132.97,-1512.1,2.48,2.68,14297100,21885200.0,2026-05-27,16:14:24
000007,全新好,11.98,12.23,12.19,12.42,11.88,77281.0,93410000.0,41.5,41.5,-2058.92,23.17,2.23,3257600,4470500.0,2026-05-27,16:14:21
000008,神州高铁,2.58,2.57,2.58,2.6,2.57,259361.0,66870000.0,70.08,70.08,-8.52,3.25,0.95,10913300,15022800.0,2026-05-27,16:14:21
000009,中国宝安,7.42,7.57,7.53,7.68,7.4,242621.0,182290000.0,191.38,191.14,368.56,1.91,0.94,10442200,13819900.0,2026-05-27,16:14:24
000010,*ST美丽,1.91,2.01,1.91,1.91,1.91,27981.0,5340000.0,21.96,16.58,-1293.27,7.46,0.32,2798100,0.0,2026-05-27,16:14:24
000011,深物业A,7.22,7.36,7.33,7.37,7.19,26264.0,19030000.0,43.03,38.01,2617.14,1.28,0.5,1084300,1542100.0,2026-05-27,16:14:27
000012,南  玻Ａ,4.45,4.5,4.38,4.64,4.37,1143299.0,511110000.0,135.39,87.19,1213.68,1.04,5.84,51896000,62433900.0,2026-05-27,16:14:24
000014,沙河股份,10.7,10.9,10.82,10.94,10.62,47634.0,51020000.0,25.9,25.9,-17.0,1.88,1.97,2170000,2593400.0,2026-05-27,16:14:27
000016,*ST康佳A,3.51,3.56,3.6,3.64,3.45,475708.0,168690000.0,84.52,56.04,-0.66,-0.75,2.98,20400700,27170000.0,2026-05-27,16:14:24
000017,深中华A,5.4,5.56,5.53,5.54,5.36,69898.0,37890000.0,37.22,23.8,90.02,9.53,1.59,3231400,3758400.0,2026-05-27,16:14:30
000019,深粮控股,6.47,6.54,6.56,6.58,6.42,84759.0,54970000.0,74.57,26.93,34.39,1.48,2.04,3589600,4886300.0,2026-05-27,16:14:27
000020,深华发Ａ,12.48,12.97,12.97,13.0,12.41,49841.0,62630000.0,35.34,22.61,101.78,7.95,2.75,2429100,2555000.0,2026-05-27,16:14:27
000021,深科技,43.98,42.75,47.03,47.03,41.9,3059922.0,13957990000.0,692.37,692.26,57.75,5.18,19.44,163918600,142073700.0,2026-05-27,16:14:33
000025,特  力Ａ,14.23,14.62,14.61,14.66,14.16,39117.0,55980000.0,61.34,55.89,43.22,3.3,1.0,1726700,2185100.0,2026-05-27,16:14:30
000026,飞亚达,22.59,24.34,23.74,24.24,21.93,424632.0,975450000.0,91.66,82.35,85.59,2.7,11.65,23211000,19252200.0,2026-05-27,16:14:30
000027,深圳能源,7.69,7.62,7.57,7.76,7.54,713708.0,549020000.0,365.84,365.84,18.28,1.09,1.5,36043400,35327400.0,2026-05-27,16:14:30
000028,国药一致,23.38,23.58,23.6,23.66,23.1,30520.0,71160000.0,130.12,111.77,11.88,0.69,0.64,1238200,1813800.0,2026-05-27,16:14:33
000029,深深房Ａ,25.48,24.95,24.82,25.76,24.62,108078.0,270970000.0,257.77,227.19,1091.88,7.13,1.21,5712100,5095700.0,2026-05-27,16:14:36
000030,富奥股份,4.61,4.75,4.74,4.76,4.58,131603.0,61240000.0,79.28,77.03,11.94,0.93,0.79,4322400,8837900.0,2026-05-27,16:14:33
000031,大悦城,2.5,2.59,2.58,2.6,2.49,270340.0,68210000.0,107.16,107.16,-4.63,1.05,0.63,9458000,17576000.0,2026-05-27,16:14:27
000032,深桑达Ａ,17.45,18.31,18.17,18.43,17.41,259095.0,461760000.0,212.05,190.09,-120.88,2.87,2.38,10458100,15451400.0,2026-05-27,16:14:36
000034,神州数码,25.88,27.87,27.57,27.83,25.82,560788.0,1491690000.0,263.13,219.76,48.58,2.35,6.6,23984600,32094200.0,2026-05-27,16:14:39
000035,中国天楹,6.04,6.08,6.03,6.16,5.98,378999.0,229650000.0,144.24,139.71,49.83,1.34,1.64,16215100,21684800.0,2026-05-27,16:14:33
000036,华联控股,5.26,5.39,5.4,5.49,5.19,334610.0,178500000.0,73.84,73.8,81.64,1.44,2.38,16079100,17381900.0,2026-05-27,16:14:30
000037,深南电A,10.28,9.88,9.79,10.42,9.76,314219.0,320860000.0,61.96,34.84,33.43,3.67,9.27,16593200,14828700.0,2026-05-27,16:14:36
000039,中集集团,10.34,10.11,10.11,10.66,10.05,873017.0,902360000.0,557.59,237.97,-489.03,1.19,3.79,46388100,40913600.0,2026-05-27,16:14:42
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-05-27,09:00:00
000042,中洲控股,9.86,9.94,9.87,9.96,9.71,48933.0,48190000.0,65.55,65.48,-5.92,2.89,0.74,2149200,2744100.0,2026-05-27,16:14:39
000045,深纺织Ａ,11.7,12.06,12.02,12.24,11.62,97574.0,115900000.0,59.26,53.47,84.95,1.97,2.13,3380800,6376600.0,2026-05-27,16:14:33
000048,京基智农,12.85,13.28,13.27,13.45,12.71,83326.0,107620000.0,68.13,68.02,-35.8,1.81,1.57,3394000,4938600.0,2026-05-27,16:14:45
000049,德赛电池,26.36,26.56,26.46,27.05,26.14,98278.0,261180000.0,101.39,101.36,31.34,1.49,2.56,4636000,5191900.0,2026-05-27,16:14:42
000050,深天马Ａ,8.22,8.27,8.27,8.61,8.11,624050.0,519880000.0,200.22,200.22,-293.45,0.75,2.56,30204200,32200800.0,2026-05-27,16:14:48
000055,方大集团,3.41,3.48,3.48,3.51,3.34,106574.0,36200000.0,36.62,23.05,-7.04,0.66,1.58,4699700,5957700.0,2026-05-27,16:14:36
000056,*ST皇庭,1.46,1.39,1.46,1.46,1.39,437497.0,63520000.0,17.26,13.19,-0.64,-0.72,4.84,19025700,24724000.0,2026-05-27,16:14:39
000058,深 赛 格,7.14,7.33,7.3,7.39,7.07,78917.0,56650000.0,87.91,70.31,125.74,4.38,0.8,3737700,4154100.0,2026-05-27,16:14:45
000059,华锦股份,4.52,4.57,4.56,4.62,4.45,224656.0,101720000.0,72.29,72.29,-5.25,0.74,1.4,10395500,12070100.0,2026-05-27,16:14:36
000060,中金岭南,7.55,7.9,7.8,7.89,7.48,2226804.0,1699030000.0,335.31,335.3,32.48,1.68,5.01,90925300,131755100.0,2026-05-27,16:14:39
000061,农 产 品,6.44,6.55,6.54,6.62,6.36,146968.0,94740000.0,127.83,115.55,29.53,1.48,0.82,7072400,7624500.0,2026-05-27,16:14:42
000062,深圳华强,31.92,33.66,33.2,33.2,30.47,670696.0,2127980000.0,333.85,333.53,59.8,4.94,6.42,28398300,38671400.0,2026-05-27,16:14:48
000063,中兴通讯,34.82,35.54,35.54,36.11,34.43,1447303.0,5101840000.0,1665.63,1402.42,37.22,2.17,3.59,59555000,85175200.0,2026-05-27,16:14:45
000065,北方国际,12.5,12.52,12.32,12.95,12.29,230316.0,292540000.0,145.18,121.87,22.1,1.3,2.36,11197300,11834300.0,2026-05-27,16:14:48
000066,中国长城,18.36,19.3,19.61,19.77,18.28,2213336.0,4164450000.0,592.26,592.21,2935.76,5.42,6.86,99789600,121543900.0,2026-05-27,16:14:42
000068,华控赛格,2.94,3.01,3.03,3.03,2.92,122071.0,35980000.0,29.6,29.6,-28.1,5.06,1.21,4807600,7399500.0,2026-05-27,16:14:51
000069,华侨城Ａ,1.87,1.96,1.96,1.96,1.84,899576.0,168810000.0,150.31,129.0,-1.04,0.44,1.3,35381300,54576200.0,2026-05-27,16:14:54
000070,特发信息,17.21,17.43,17.4,18.1,17.18,505759.0,895170000.0,149.45,147.44,-30.5,18.52,5.9,24002400,26573500.0,2026-05-27,16:14:51
000078,ST海王,1.52,1.55,1.51,1.57,1.47,1552604.0,232500000.0,39.99,39.9,-6.99,3.22,5.91,73211000,82049400.0,2026-05-27,16:14:57
000088,盐 田 港,4.46,4.5,4.5,4.52,4.44,211068.0,94390000.0,231.9,141.06,15.72,1.26,0.67,7836800,13270000.0,2026-05-27,16:14:51
000089,深圳机场,6.76,6.82,6.8,6.84,6.72,72437.0,49000000.0,138.63,138.63,22.34,1.17,0.35,2472300,4771400.0,2026-05-27,16:14:54
000090,天健集团,3.18,3.28,3.28,3.28,3.18,181867.0,58310000.0,59.42,59.42,37.19,0.53,0.97,5636500,12550100.0,2026-05-27,16:14:57
000096,广聚能源,8.18,8.35,8.38,8.51,8.1,69151.0,56710000.0,43.19,41.79,38.38,1.57,1.35,2845000,4070100.0,2026-05-27,16:14:39
000099,中信海直,16.15,16.56,16.52,16.69,16.1,93144.0,151680000.0,125.29,125.29,40.34,2.27,1.2,3954500,5359900.0,2026-05-27,16:15:00
000100,TCL科技,4.68,4.65,4.66,4.93,4.61,15703706.0,7451090000.0,973.48,895.38,19.24,1.55,8.21,721159200,849211500.0,2026-05-27,16:14:54
000151,中成股份,11.68,11.31,11.28,11.99,11.05,140782.0,161600000.0,40.99,35.97,10.35,4.68,4.57,7560500,6517700.0,2026-05-27,16:14:57
000153,丰原药业,5.7,5.81,5.82,5.82,5.61,93319.0,53100000.0,26.49,26.16,26.92,1.21,2.03,4549800,4782000.0,2026-05-27,16:14:45
000155,川能动力,13.97,14.16,14.07,14.38,13.86,328901.0,463040000.0,257.91,257.91,48.44,2.4,1.78,14341900,18548200.0,2026-05-27,16:14:48
000156,华数传媒,7.09,7.16,7.15,7.28,7.06,126204.0,90370000.0,131.37,120.52,29.29,0.87,0.74,5388900,7231500.0,2026-05-27,16:15:00
000157,中联重科,7.25,7.44,7.43,7.43,7.2,774239.0,562160000.0,627.02,512.55,14.47,1.08,1.1,32124300,45299500.0,2026-05-27,16:15:00
000158,常山北明,15.85,16.86,16.5,16.58,15.82,409115.0,658770000.0,253.38,251.68,801.18,4.78,2.58,15633800,25277700.0,2026-05-27,16:14:03
000159,国际实业,6.62,6.79,6.81,6.87,6.54,192709.0,128260000.0,31.82,31.82,86.71,1.54,4.01,8708800,10562100.0,2026-05-27,16:14:51
000166,申万宏源,4.45,4.5,4.49,4.56,4.42,833063.0,373110000.0,1114.28,1002.83,11.27,0.97,0.37,36133200,47173200.0,2026-05-27,16:14:42
000301,东方盛虹,12.24,12.44,12.3,12.39,12.03,177727.0,216800000.0,809.21,808.83,66.06,2.33,0.27,9743200,8029500.0,2026-05-27,16:14:03
000333,美的集团,80.03,79.55,79.53,80.28,78.87,255888.0,2034010000.0,6091.45,5490.27,13.78,2.62,0.37,12716200,12872600.0,2026-05-27,16:14:45
000338,潍柴动力,34.5,34.85,35.12,35.87,34.33,715652.0,2498660000.0,2988.44,1708.87,26.43,3.13,1.44,33467700,38097500.0,2026-05-27,16:14:54
000400,许继电气,26.38,26.05,25.93,26.69,25.85,272976.0,720310000.0,268.71,266.89,25.1,2.19,2.7,15460800,11836800.0,2026-05-27,16:14:06
000401,金隅冀东,3.97,3.97,3.96,3.99,3.89,117110.0,46010000.0,105.53,104.46,108.38,0.4,0.45,5398700,6312300.0,2026-05-27,16:14:06
000402,金 融 街,2.88,2.98,2.97,2.97,2.83,495975.0,142850000.0,86.08,86.07,-1.85,0.43,1.66,18439500,31157900.0,2026-05-27,16:14:57
000403,派林生物,12.35,12.18,12.12,12.48,11.7,233053.0,281760000.0,117.37,116.17,33.24,1.45,2.48,11171000,12134300.0,2026-05-27,16:14:09
000404,长虹华意,8.82,9.14,9.01,9.35,8.78,296274.0,266230000.0,61.39,61.1,12.04,1.39,4.28,13521400,16106000.0,2026-05-27,16:14:09
000407,胜利股份,4.18,4.31,4.3,4.33,4.14,229227.0,96270000.0,36.79,36.61,22.39,1.19,2.62,9284500,13638200.0,2026-05-27,16:14:48
000408,藏格矿业,80.79,84.24,83.8,84.59,80.33,140734.0,1151370000.0,1267.53,1267.51,27.09,7.18,0.9,6084600,7988800.0,2026-05-27,16:14:51
000409,云鼎科技,9.96,10.42,10.23,10.32,9.76,254248.0,252270000.0,67.5,58.81,95.48,4.11,4.31,10640100,14784700.0,2026-05-27,16:14:54
000410,沈阳机床,5.44,5.62,5.6,5.63,5.43,260415.0,143010000.0,144.11,107.22,-271.78,3.45,1.32,11170500,14870900.0,2026-05-27,16:14:03
000411,英特集团,12.07,12.17,12.2,12.25,11.99,128990.0,156030000.0,68.18,68.04,14.19,1.26,2.29,4211800,8687200.0,2026-05-27,16:14:12
000415,渤海租赁,4.22,4.43,4.39,4.43,4.19,725311.0,309830000.0,260.99,227.58,-155.53,0.87,1.34,27744700,44786400.0,2026-05-27,16:14:57
000417,合百集团,8.39,9.32,9.1,9.19,8.39,1727348.0,1484060000.0,65.43,65.36,43.84,1.37,22.17,83772100,88962800.0,2026-05-27,16:14:15
000419,通程控股,5.12,5.21,5.23,5.23,5.0,113531.0,57620000.0,27.83,27.83,19.52,0.81,2.09,5269200,6083900.0,2026-05-27,16:14:18
000420,吉林化纤,4.44,4.6,4.59,4.63,4.4,748992.0,335880000.0,109.17,109.14,261.74,2.46,3.05,27073400,47825800.0,2026-05-27,16:15:00
000421,南京公用,5.8,5.91,5.88,5.93,5.75,58535.0,34050000.0,33.32,33.31,38.05,1.18,1.02,2312900,3540600.0,2026-05-27,16:14:21
000422,湖北宜化,14.07,14.32,14.22,14.54,13.88,245343.0,347130000.0,153.02,148.84,17.86,2.46,2.32,9376600,15157700.0,2026-05-27,16:14:03
000423,东阿阿胶,49.23,48.39,48.17,49.33,47.95,60683.0,295740000.0,317.03,316.48,17.92,3.21,0.94,3113600,2954700.0,2026-05-27,16:15:00
000425,徐工机械,9.36,9.61,9.56,9.56,9.15,1549951.0,1436120000.0,1096.17,839.47,16.63,1.76,1.73,69048100,85947100.0,2026-05-27,16:14:03
000426,兴业银锡,41.14,43.66,43.43,43.58,40.84,695812.0,2905270000.0,730.5,730.32,27.38,6.75,3.92,29072200,40509100.0,2026-05-27,16:14:06
000428,华天酒店,3.61,3.66,3.66,3.67,3.57,120339.0,43400000.0,36.78,36.78,-17.57,2.88,1.18,5857200,6176700.0,2026-05-27,16:14:12
000429,粤高速Ａ,13.65,13.59,13.54,13.76,13.53,62429.0,85210000.0,285.4,177.9,17.88,2.48,0.48,3470100,2772800.0,2026-05-27,16:14:09
000430,张家界,7.55,7.29,7.3,7.74,7.24,148063.0,111300000.0,61.13,27.98,-28.81,3.36,4.0,8401300,6405000.0,2026-05-27,16:14:06
000488,ST晨鸣,2.35,2.37,2.37,2.41,2.33,157234.0,37120000.0,69.12,39.81,-0.94,16.6,0.93,6567600,9155800.0,2026-05-27,16:14:09
000498,山东路桥,5.18,5.24,5.23,5.27,5.13,77149.0,40010000.0,80.42,75.08,3.75,0.48,0.53,3092600,4622300.0,2026-05-27,16:14:12
000501,武商集团,7.73,7.66,7.64,7.8,7.39,110463.0,83800000.0,59.44,59.38,36.87,0.54,1.44,5162000,5884300.0,2026-05-27,16:14:12
000503,国新健康,6.84,6.95,6.96,7.04,6.81,93587.0,64480000.0,66.98,66.98,-16.46,6.98,0.96,4402000,4956700.0,2026-05-27,16:14:06
000504,*ST生物,9.5,9.75,9.65,9.75,9.47,37899.0,36380000.0,31.35,31.27,74.39,11.32,1.15,1026200,2763700.0,2026-05-27,16:14:09
000505,京粮控股,5.86,6.02,6.0,6.0,5.82,100692.0,59150000.0,42.6,37.06,-15.73,1.48,1.59,4427600,5641600.0,2026-05-27,16:14:15
000506,招金黄金,14.88,15.4,15.45,15.79,14.76,665464.0,1010230000.0,138.24,138.19,39.57,15.55,7.17,33469800,33076600.0,2026-05-27,16:14:12
000507,珠海港,5.0,5.07,5.05,5.06,4.98,87678.0,43930000.0,45.99,45.12,19.89,0.77,0.97,2924000,5843800.0,2026-05-27,16:14:15
