股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.05,11.14,11.14,11.15,11.05,794368.0,881960000.0,2144.35,2144.32,4.98,0.46,0.41,26589500,52847400.0,2026-05-14,16:14:30
000002,万  科Ａ,3.87,3.99,3.99,4.03,3.86,1253987.0,490920000.0,461.72,376.05,-0.52,0.42,1.29,44407500,80991200.0,2026-05-14,16:14:30
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-14,16:14:30
000006,深振业Ａ,9.94,10.38,10.38,10.45,9.93,630318.0,637020000.0,134.19,134.19,-1525.92,2.5,4.67,28038200,34993600.0,2026-05-14,16:14:33
000007,全新好,12.86,13.52,13.7,13.84,12.79,227631.0,299540000.0,44.55,44.55,-2210.16,24.88,6.57,10243500,12519600.0,2026-05-14,16:14:36
000008,神州高铁,2.74,2.79,2.79,2.87,2.73,761480.0,213180000.0,74.43,74.43,-9.04,3.45,2.8,31394900,44753200.0,2026-05-14,16:14:33
000009,中国宝安,8.01,8.31,8.31,8.32,8.0,377148.0,305250000.0,206.6,206.34,397.86,2.06,1.46,13219000,24495800.0,2026-05-14,16:14:30
000010,*ST美丽,2.6,2.73,2.66,2.69,2.6,532696.0,140540000.0,29.89,22.57,-1760.47,10.16,6.14,19822700,33446800.0,2026-05-14,16:14:30
000011,深物业A,7.73,8.03,8.05,8.09,7.73,86235.0,67720000.0,46.07,40.7,2802.0,1.37,1.64,2642100,5981400.0,2026-05-14,16:14:36
000012,南  玻Ａ,3.85,3.83,3.83,3.89,3.76,307332.0,117640000.0,117.14,75.43,1050.04,0.9,1.57,15711300,15021900.0,2026-05-14,16:14:33
000014,沙河股份,12.3,12.71,12.79,12.79,12.28,71441.0,88980000.0,29.77,29.77,-19.54,2.16,2.95,2375600,4768600.0,2026-05-14,16:14:39
000016,*ST康佳A,3.24,3.22,3.22,3.29,3.18,368050.0,118860000.0,78.02,51.73,-0.61,-0.69,2.31,16982100,19822900.0,2026-05-14,16:14:36
000017,深中华A,5.97,6.17,6.16,6.19,5.96,91223.0,55070000.0,41.14,26.32,99.53,10.54,2.07,3669800,5452500.0,2026-05-14,16:14:39
000019,深粮控股,7.16,7.3,7.27,7.3,7.12,143906.0,103380000.0,82.52,29.8,38.06,1.63,3.46,5898400,8492200.0,2026-05-14,16:14:33
000020,深华发Ａ,13.96,13.77,13.94,14.7,13.8,117292.0,166190000.0,39.53,25.29,113.85,8.9,6.47,5585200,6144000.0,2026-05-14,16:14:33
000021,深科技,34.34,34.61,34.8,36.0,34.2,1813680.0,6362550000.0,540.61,540.53,45.09,4.05,11.52,98194600,83173300.0,2026-05-14,16:14:36
000025,特  力Ａ,15.56,15.83,15.8,15.81,15.55,43112.0,67470000.0,67.07,61.12,47.26,3.61,1.1,1815300,2496000.0,2026-05-14,16:14:42
000026,飞亚达,20.28,20.19,20.18,20.96,20.05,185300.0,379620000.0,82.29,73.93,76.84,2.42,5.08,9413600,9116400.0,2026-05-14,16:14:39
000027,深圳能源,7.33,7.54,7.54,7.72,7.33,873351.0,652800000.0,348.72,348.72,17.43,1.04,1.84,39551700,47783300.0,2026-05-14,16:14:39
000028,国药一致,24.19,24.54,24.5,24.52,24.16,38842.0,94370000.0,134.63,115.64,12.29,0.71,0.81,1107800,2776400.0,2026-05-14,16:14:42
000029,深深房Ａ,28.01,26.7,26.59,28.74,26.33,192139.0,535610000.0,283.37,249.75,1200.3,7.84,2.15,9917300,9296600.0,2026-05-14,16:14:45
000030,富奥股份,4.84,4.95,4.95,4.97,4.83,176301.0,85920000.0,83.24,80.87,12.54,0.98,1.06,6264700,11365400.0,2026-05-14,16:14:36
000031,大悦城,2.89,3.0,3.01,3.03,2.88,256213.0,74900000.0,123.87,123.87,-5.35,1.21,0.6,9212000,16409300.0,2026-05-14,16:14:45
