股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.25,11.25,11.23,11.27,11.18,755981.0,848360000.0,2183.17,2183.13,5.07,0.48,0.39,34861700,40736400.0,2026-08-13,16:14:03
000002,万  科Ａ,3.22,3.33,3.33,3.34,3.22,1707662.0,556250000.0,384.17,312.89,-0.44,0.35,1.76,58343700,112422500.0,2026-08-13,16:14:03
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-08-13,09:00:00
000006,深振业Ａ,7.7,7.0,7.03,7.7,6.89,388403.0,284310000.0,103.95,103.95,-1182.05,1.94,2.88,17265200,21575100.0,2026-08-13,16:14:06
000007,全新好,10.99,10.83,10.82,11.22,10.8,91894.0,101150000.0,38.07,38.07,-1888.77,21.26,2.65,4192200,4997200.0,2026-08-13,16:14:03
000008,神州高铁,2.42,2.46,2.46,2.46,2.42,364469.0,88930000.0,65.74,65.73,-7.99,3.05,1.34,14519900,21927000.0,2026-08-13,16:14:09
000009,中国宝安,8.26,8.33,8.33,8.39,8.24,366985.0,305450000.0,213.04,212.78,410.28,2.12,1.42,16873300,19825200.0,2026-08-13,16:14:06
000010,*ST美丽,1.57,1.59,1.58,1.6,1.56,184443.0,29120000.0,18.05,14.41,-1063.05,6.13,2.01,7804500,10639800.0,2026-08-13,16:14:03
000011,深物业A,8.61,8.51,8.51,8.82,8.3,168601.0,144080000.0,51.31,45.33,3120.99,1.53,3.2,8256600,8603500.0,2026-08-13,16:14:12
000012,南  玻Ａ,3.8,3.89,3.9,3.91,3.79,350687.0,134160000.0,115.61,74.45,1036.4,0.89,1.79,9850300,25218400.0,2026-08-13,16:14:09
000014,沙河股份,10.31,10.49,10.42,10.56,10.18,90024.0,93340000.0,24.95,24.95,-16.38,1.81,3.72,4290700,4711700.0,2026-08-13,16:14:06
000016,*ST康佳A,2.46,2.53,2.54,2.54,2.46,142847.0,35650000.0,59.24,39.28,-0.46,-0.53,0.89,3936900,10347800.0,2026-08-13,16:14:09
000017,深中华A,5.99,6.17,6.17,6.17,5.96,78443.0,47520000.0,41.28,26.41,99.86,10.58,1.78,3075100,4769200.0,2026-08-13,16:14:15
000019,深粮控股,6.09,6.17,6.15,6.16,6.05,78126.0,47630000.0,70.19,25.35,32.37,1.43,1.88,2773600,5039000.0,2026-08-13,16:14:12
000020,深华发Ａ,11.19,11.35,11.46,11.48,11.17,32657.0,36750000.0,31.69,20.27,91.26,7.13,1.8,1665900,1599800.0,2026-08-13,16:14:15
000021,深科技,39.55,40.35,41.0,41.78,39.53,1296931.0,5305430000.0,622.66,622.58,51.93,4.78,8.24,60452900,69240300.0,2026-08-13,16:14:06
000025,特  力Ａ,15.03,15.28,15.27,15.47,14.97,72883.0,110220000.0,64.79,59.03,45.65,3.57,1.86,2789300,4498900.0,2026-08-13,16:14:09
000026,飞亚达,21.15,20.77,20.78,21.88,20.65,199479.0,423890000.0,85.82,77.1,80.14,2.56,5.47,11527100,8420900.0,2026-08-13,16:14:18
000027,深圳能源,6.34,6.33,6.33,6.39,6.3,189767.0,120310000.0,301.62,301.62,15.07,0.92,0.4,9424900,9551800.0,2026-08-13,16:14:18
000028,国药一致,20.31,20.41,20.42,20.54,20.13,50102.0,102000000.0,124.34,106.8,11.35,0.67,0.95,2427700,2582500.0,2026-08-13,16:14:03
000029,深深房Ａ,22.52,23.19,23.21,23.54,22.48,58946.0,134880000.0,227.83,200.8,965.04,6.37,0.66,2517900,3376700.0,2026-08-13,16:14:12
000030,富奥股份,4.26,4.29,4.3,4.31,4.25,86055.0,36790000.0,73.26,71.18,11.03,0.89,0.52,3296200,5309300.0,2026-08-13,16:14:06
000031,大悦城,2.23,2.31,2.33,2.33,2.22,409593.0,92100000.0,95.58,95.58,-4.13,0.93,0.96,16121400,24837900.0,2026-08-13,16:14:21
000032,深桑达Ａ,14.7,14.87,15.04,15.4,14.68,434932.0,654280000.0,178.63,178.63,-101.83,2.43,3.58,19110700,24382500.0,2026-08-13,16:14:12
000034,神州数码,24.89,24.5,24.78,25.66,24.73,705262.0,1774740000.0,253.07,211.35,46.72,2.26,8.31,37679800,32846500.0,2026-08-13,16:14:15
000035,中国天楹,4.8,4.86,4.85,4.94,4.8,348820.0,169310000.0,114.63,111.03,39.6,1.07,1.51,15055900,19826100.0,2026-08-13,16:14:18
000036,华联控股,4.16,4.35,4.32,4.33,4.15,254681.0,107640000.0,58.4,58.36,64.57,1.14,1.82,10385600,15082500.0,2026-08-13,16:14:21
000037,深南电A,10.2,10.2,10.12,10.36,10.02,349298.0,356770000.0,61.48,34.57,33.17,3.68,10.31,17397900,17531900.0,2026-08-13,16:14:24
000039,中集集团,8.87,8.87,8.87,9.25,8.77,829864.0,746270000.0,478.32,204.13,-419.51,1.03,3.61,40673100,42313300.0,2026-08-13,16:14:21
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-08-13,09:00:00
000042,中洲控股,9.01,9.21,9.23,9.25,9.01,57757.0,52600000.0,59.9,59.84,-5.41,2.64,0.87,2345000,3430700.0,2026-08-13,16:14:24
000045,深纺织Ａ,10.07,10.17,10.24,10.3,10.06,58947.0,59800000.0,51.01,46.02,73.11,1.71,1.29,2874200,3020500.0,2026-08-13,16:14:27
000048,京基智农,23.85,24.13,24.13,24.54,23.7,253237.0,610660000.0,126.45,126.24,-66.45,3.37,4.78,13558500,11765200.0,2026-08-13,16:14:30
000049,德赛电池,24.51,24.9,24.81,24.93,24.51,67872.0,167430000.0,94.27,94.25,29.14,1.4,1.77,2760100,4027000.0,2026-08-13,16:14:33
000050,深天马Ａ,6.62,6.7,6.83,6.88,6.6,298828.0,200840000.0,161.25,161.25,-236.33,0.6,1.23,11400200,18482600.0,2026-08-13,16:14:24
000055,方大集团,3.5,3.54,3.55,3.56,3.48,82041.0,28790000.0,37.59,23.65,-7.22,0.67,1.21,3592500,4611700.0,2026-08-13,16:14:27
000056,*ST皇庭,1.89,1.92,1.91,1.94,1.89,166827.0,31870000.0,22.35,17.08,-0.83,-0.93,1.85,6167700,10515000.0,2026-08-13,16:14:36
000058,深 赛 格,6.86,6.89,6.91,6.99,6.8,84580.0,58170000.0,84.46,67.55,120.81,4.21,0.86,3791300,4666600.0,2026-08-13,16:14:27
000059,华锦股份,4.56,4.67,4.66,4.67,4.54,191839.0,87950000.0,72.93,72.93,-5.3,0.75,1.2,7562900,11621000.0,2026-08-13,16:14:30
000060,中金岭南,6.5,6.75,6.75,6.78,6.49,1225957.0,811970000.0,288.68,288.67,27.96,1.46,2.76,41017100,81578600.0,2026-08-13,16:14:09
000061,农 产 品,5.78,5.89,5.88,5.88,5.76,240364.0,139540000.0,114.73,103.71,26.51,1.35,1.34,9445400,14591100.0,2026-08-13,16:14:33
000062,深圳华强,23.16,23.53,23.75,23.95,23.16,234475.0,553400000.0,242.23,242.0,43.39,3.58,2.24,9807000,13640500.0,2026-08-13,16:14:39
000063,中兴通讯,35.08,35.59,35.3,36.09,35.03,2044530.0,7239210000.0,1678.06,1412.89,37.5,2.25,5.08,95453600,108999400.0,2026-08-13,16:14:30
000065,北方国际,9.15,9.19,9.21,9.24,9.14,128560.0,117800000.0,106.27,97.45,16.18,0.96,1.21,5097900,7758000.0,2026-08-13,16:14:36
000066,中国长城,15.12,14.88,14.98,15.57,14.8,2213983.0,3359930000.0,487.74,487.7,2417.69,4.46,6.86,114315900,107082400.0,2026-08-13,16:14:39
000068,华控赛格,2.95,3.02,3.01,3.03,2.94,112136.0,33320000.0,29.7,29.7,-28.2,5.07,1.11,4216700,6996900.0,2026-08-13,16:14:15
000069,华侨城Ａ,1.82,1.88,1.87,1.88,1.82,475180.0,87230000.0,146.29,125.55,-1.01,0.43,0.69,13435900,34082100.0,2026-08-13,16:14:18
000070,特发信息,14.6,14.91,15.2,15.26,14.6,527621.0,786910000.0,126.79,125.08,-25.87,15.71,6.16,23182200,29579900.0,2026-08-13,16:14:33
000078,ST海王,1.72,1.75,1.73,1.78,1.7,985195.0,170170000.0,45.26,45.15,-7.91,3.64,3.75,44936300,53583200.0,2026-08-13,16:14:36
000088,盐 田 港,4.44,4.44,4.45,4.47,4.42,142253.0,63270000.0,230.86,140.43,15.65,1.29,0.45,6835200,7390100.0,2026-08-13,16:14:42
000089,深圳机场,6.51,6.56,6.54,6.56,6.5,103555.0,67650000.0,133.51,133.51,21.52,1.15,0.5,4705200,5650300.0,2026-08-13,16:14:21
000090,天健集团,3.53,3.59,3.61,3.61,3.5,192225.0,68010000.0,65.96,65.96,41.28,0.59,1.03,9145800,10076700.0,2026-08-13,16:14:12
000096,广聚能源,7.95,8.33,8.19,8.2,7.94,191732.0,154480000.0,41.98,40.61,37.3,1.55,3.75,6215800,12957300.0,2026-08-13,16:14:42
000099,中信海直,14.24,14.47,14.49,14.49,14.21,66971.0,95840000.0,110.47,110.47,35.57,2.0,0.86,2105100,4592000.0,2026-08-13,16:14:15
000100,TCL科技,5.17,5.09,5.12,5.34,5.07,8586003.0,4452210000.0,1075.4,1039.94,21.25,1.77,4.27,478843400,379756900.0,2026-08-13,16:14:18
000151,中成股份,9.98,10.25,10.26,10.3,9.97,66758.0,67280000.0,35.02,30.73,8.85,4.0,2.17,2295500,4380400.0,2026-08-13,16:14:45
000153,丰原药业,5.95,5.94,5.93,6.06,5.8,121728.0,72480000.0,27.65,27.3,28.1,1.29,2.65,6961400,5211500.0,2026-08-13,16:14:39
000155,川能动力,12.07,12.27,12.21,12.32,11.92,441474.0,532790000.0,222.83,222.83,41.85,2.07,2.39,18521900,25625600.0,2026-08-13,16:14:24
000156,华数传媒,6.86,6.91,6.9,7.03,6.84,92387.0,63900000.0,127.11,116.61,30.08,0.85,0.54,3694200,5544500.0,2026-08-13,16:14:42
000157,中联重科,6.97,7.09,7.09,7.1,6.96,587086.0,411760000.0,602.8,492.76,13.91,1.07,0.83,18641800,40066800.0,2026-08-13,16:14:45
000158,常山北明,13.28,13.46,13.52,13.64,13.28,313852.0,421990000.0,212.3,210.87,671.27,4.04,1.98,13462400,17922800.0,2026-08-13,16:14:27
000159,国际实业,5.7,5.9,5.88,5.95,5.69,131976.0,75980000.0,27.4,27.4,74.66,1.34,2.75,5305700,7891900.0,2026-08-13,16:14:45
000166,申万宏源,4.56,4.56,4.56,4.6,4.55,560196.0,256430000.0,1141.82,1027.62,11.55,1.0,0.25,27589500,28430100.0,2026-08-13,16:14:48
000301,东方盛虹,12.53,12.92,13.0,13.03,12.52,231847.0,294960000.0,828.39,828.03,67.62,2.38,0.35,9642100,13542500.0,2026-08-13,16:14:48
000333,美的集团,84.19,84.34,84.19,84.57,83.8,199750.0,1681490000.0,6422.46,5796.13,14.53,3.15,0.29,9869800,10105200.0,2026-08-13,16:14:51
000338,潍柴动力,30.1,30.94,31.3,31.99,30.01,920199.0,2841350000.0,2600.71,1491.87,23.0,2.83,1.86,39138700,52881200.0,2026-08-13,16:14:51
000400,许继电气,22.23,22.63,22.63,22.73,22.23,181619.0,408100000.0,226.44,225.65,21.15,1.88,1.79,7109200,11052700.0,2026-08-13,16:14:54
000401,金隅冀东,3.59,3.65,3.65,3.66,3.56,117525.0,42230000.0,95.36,94.47,97.93,0.37,0.45,5182000,6570500.0,2026-08-13,16:14:57
000402,金 融 街,2.56,2.66,2.65,2.66,2.55,699729.0,181080000.0,76.52,76.51,-1.64,0.39,2.34,24954600,45018300.0,2026-08-13,16:14:30
000403,派林生物,11.17,10.92,10.96,11.22,10.82,160331.0,177620000.0,106.16,105.07,30.06,1.31,1.7,9059000,6974100.0,2026-08-13,16:14:54
000404,长虹华意,7.28,7.87,7.68,7.7,7.28,352756.0,259860000.0,50.67,50.45,10.38,1.18,5.09,14097000,21178600.0,2026-08-13,16:14:33
000407,胜利股份,4.08,4.14,4.14,4.15,4.07,135052.0,55380000.0,35.91,35.73,21.85,1.18,1.54,5341900,8163300.0,2026-08-13,16:15:00
000408,藏格矿业,78.04,81.15,81.02,81.69,77.91,169992.0,1352480000.0,1224.38,1224.37,21.52,7.12,1.08,7801900,9197400.0,2026-08-13,16:14:36
000409,云鼎科技,8.82,8.88,8.89,8.98,8.82,51634.0,45950000.0,59.77,52.08,84.54,3.64,0.87,2052300,3111100.0,2026-08-13,16:14:57
000410,沈阳机床,5.48,5.76,5.71,5.75,5.46,780359.0,433970000.0,145.17,108.01,-273.78,3.48,3.96,32586500,45449400.0,2026-08-13,16:14:03
000411,英特集团,10.0,9.98,9.94,10.16,9.77,67160.0,67140000.0,56.48,56.37,11.75,1.09,1.19,3439400,3276500.0,2026-08-13,16:14:21
000415,渤海租赁,4.47,4.48,4.49,4.55,4.45,369551.0,165970000.0,276.45,241.06,-164.74,0.93,0.69,16809000,20146100.0,2026-08-13,16:14:06
000417,合百集团,5.92,6.12,6.12,6.13,5.91,298428.0,179580000.0,46.17,46.12,30.94,0.98,3.83,10514100,19328800.0,2026-08-13,16:14:48
000419,通程控股,4.89,4.98,4.97,4.98,4.86,71863.0,35330000.0,26.58,26.58,18.65,0.79,1.32,3309800,3876500.0,2026-08-13,16:14:51
000420,吉林化纤,3.75,3.8,3.8,3.83,3.74,500674.0,189370000.0,92.21,92.18,221.07,2.08,2.04,19130700,30936700.0,2026-08-13,16:15:00
000421,南京公用,5.47,5.51,5.52,5.52,5.41,75985.0,41490000.0,31.42,31.41,35.89,1.13,1.32,3412500,4186000.0,2026-08-13,16:14:03
000422,湖北宜化,12.68,13.0,12.97,13.0,12.67,351380.0,448120000.0,137.91,135.33,18.92,2.25,3.29,11437200,23700800.0,2026-08-13,16:14:09
000423,东阿阿胶,52.68,52.97,52.8,53.19,52.33,55081.0,290790000.0,337.06,336.47,19.05,3.49,0.86,2806300,2701800.0,2026-08-13,16:14:39
000425,徐工机械,8.06,8.25,8.2,8.25,8.05,1125512.0,915310000.0,943.92,723.13,14.32,1.57,1.25,38754200,73797000.0,2026-08-13,16:14:24
000426,兴业银锡,37.88,40.11,40.07,40.73,37.87,744876.0,2912820000.0,672.61,672.45,25.21,6.21,4.2,32176500,42311100.0,2026-08-13,16:14:54
