股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.5,10.29,10.25,10.52,10.22,1061049.0,1103900000.0,2037.62,2037.59,4.73,0.45,0.55,63457300,42647600.0,2026-07-06,16:14:21
000002,万  科Ａ,3.07,3.09,3.08,3.11,3.05,931973.0,286830000.0,366.27,298.31,-0.41,0.33,0.96,42978100,50219200.0,2026-07-06,16:14:21
000004,国华退,0.41,0.45,0.45,0.5,0.41,69961.0,3100000.0,0.54,0.52,4.6,0.63,5.54,1579800,5416200.0,2026-07-06,16:14:24
000006,深振业Ａ,7.09,7.41,7.41,7.42,7.08,210632.0,151660000.0,95.71,95.71,-1088.4,1.78,1.56,7345500,13717700.0,2026-07-06,16:14:27
000007,全新好,12.88,12.1,12.1,13.31,12.1,177208.0,230310000.0,44.62,44.62,-2213.59,24.92,5.11,9116200,8604600.0,2026-07-06,16:14:21
000008,神州高铁,2.36,2.37,2.38,2.39,2.35,199254.0,47130000.0,64.11,64.1,-7.79,2.97,0.73,9760600,10164800.0,2026-07-06,16:14:24
000009,中国宝安,6.39,6.39,6.4,6.52,6.31,236626.0,151770000.0,164.81,164.61,317.4,1.64,0.92,11174800,12487700.0,2026-07-06,16:14:27
000010,*ST美丽,1.77,1.87,1.86,1.96,1.76,232472.0,43430000.0,20.35,15.45,-1198.47,6.91,2.66,8674600,14572600.0,2026-07-06,16:14:30
000011,深物业A,6.57,6.63,6.63,6.66,6.5,29750.0,19590000.0,39.16,34.59,2381.52,1.17,0.57,1298600,1676400.0,2026-07-06,16:14:21
000012,南  玻Ａ,4.62,5.1,5.01,5.06,4.59,1127022.0,537940000.0,140.56,90.52,1260.04,1.08,5.75,37255600,75446600.0,2026-07-06,16:14:24
000014,沙河股份,9.23,9.5,9.55,9.6,9.15,50134.0,46720000.0,22.34,22.34,-14.67,1.62,2.07,2102400,2911000.0,2026-07-06,16:14:27
000016,*ST康佳A,2.56,2.67,2.68,2.82,2.55,423540.0,112960000.0,61.64,40.87,-0.48,-0.55,2.65,18457900,23896100.0,2026-07-06,16:14:30
000017,深中华A,6.03,6.09,5.96,6.14,5.96,119712.0,72430000.0,41.56,26.58,100.53,10.65,2.72,5495500,6475800.0,2026-07-06,16:14:24
000019,深粮控股,6.01,5.92,5.91,6.02,5.88,55634.0,33240000.0,69.27,25.01,31.94,1.41,1.34,3017200,2546200.0,2026-07-06,16:14:27
000020,深华发Ａ,10.94,11.16,11.15,11.35,10.93,32984.0,36560000.0,30.98,19.82,89.22,6.97,1.82,1464300,1834100.0,2026-07-06,16:14:33
000021,深科技,53.3,55.91,55.9,57.01,52.54,1644910.0,8981160000.0,839.14,839.02,69.99,6.45,10.45,74692500,89798500.0,2026-07-06,16:14:30
000025,特  力Ａ,13.53,13.9,13.9,14.01,13.5,48940.0,66850000.0,58.32,53.14,41.1,3.14,1.25,2296300,2597700.0,2026-07-06,16:14:36
000026,飞亚达,21.67,21.89,21.9,22.86,21.22,208678.0,460370000.0,87.93,79.0,82.11,2.63,5.72,9736400,11131500.0,2026-07-06,16:14:39
000027,深圳能源,6.31,6.27,6.26,6.38,6.23,316050.0,199120000.0,300.19,300.19,15.0,0.92,0.66,14981800,16623200.0,2026-07-06,16:14:21
000028,国药一致,21.13,20.36,20.36,21.17,20.17,64419.0,134260000.0,129.36,111.11,11.81,0.7,1.23,4250100,2191800.0,2026-07-06,16:14:24
000029,深深房Ａ,22.94,22.68,22.68,23.18,22.5,57021.0,130270000.0,232.07,204.55,983.03,6.49,0.64,2912300,2789700.0,2026-07-06,16:14:42
000030,富奥股份,4.09,4.09,4.1,4.14,4.05,88436.0,36190000.0,70.34,68.34,10.59,0.85,0.53,4409600,4434000.0,2026-07-06,16:14:33
000031,大悦城,2.17,2.14,2.15,2.18,2.11,303065.0,64970000.0,93.01,93.01,-4.02,0.91,0.71,15379100,14927400.0,2026-07-06,16:14:27
000032,深桑达Ａ,21.28,20.97,20.97,21.68,20.05,575923.0,1209440000.0,258.59,231.82,-147.41,3.52,5.29,27584300,30008000.0,2026-07-06,16:14:36
000034,神州数码,28.88,27.97,27.85,28.9,26.21,889021.0,2453990000.0,293.63,245.23,54.21,2.63,10.47,45987100,42914900.0,2026-07-06,16:14:33
000035,中国天楹,4.74,4.72,4.79,4.95,4.7,459051.0,221180000.0,113.19,109.64,39.1,1.05,1.98,23773700,22131400.0,2026-07-06,16:14:36
000036,华联控股,4.28,4.32,4.32,4.39,4.25,193477.0,83320000.0,60.08,60.05,66.43,1.17,1.38,9310700,10037000.0,2026-07-06,16:14:45
000037,深南电A,8.76,9.01,8.94,8.97,8.74,131570.0,116240000.0,52.8,29.69,28.48,3.16,3.88,5040600,8116400.0,2026-07-06,16:14:30
000039,中集集团,8.19,8.26,8.31,8.41,8.1,329337.0,271600000.0,441.65,188.49,-387.35,0.95,1.43,16451000,16482800.0,2026-07-06,16:14:33
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-07-06,09:00:00
000042,中洲控股,7.84,7.61,7.62,8.03,7.55,76625.0,60060000.0,52.12,52.07,-4.71,2.3,1.15,3986500,3676000.0,2026-07-06,16:14:39
000045,深纺织Ａ,9.84,10.04,10.02,10.08,9.75,50713.0,50140000.0,49.84,44.97,71.44,1.67,1.11,1837500,3233800.0,2026-07-06,16:14:30
000048,京基智农,21.65,21.24,21.38,22.22,20.33,320906.0,676590000.0,114.79,114.59,-60.32,3.06,6.06,16139000,15951500.0,2026-07-06,16:14:33
000049,德赛电池,25.21,24.97,24.98,25.49,24.8,94046.0,237340000.0,96.97,96.94,29.97,1.44,2.45,4455700,4948900.0,2026-07-06,16:14:42
000050,深天马Ａ,8.62,9.05,9.02,9.16,8.55,735770.0,643970000.0,209.96,209.96,-307.73,0.78,3.02,31692000,41885000.0,2026-07-06,16:14:36
000055,方大集团,3.34,3.37,3.38,3.41,3.31,119489.0,40000000.0,35.87,22.57,-6.89,0.64,1.77,4824800,7124100.0,2026-07-06,16:14:45
000056,*ST皇庭,2.33,2.24,2.26,2.42,2.18,514244.0,118550000.0,27.55,21.06,-1.03,-1.15,5.69,25042800,26381500.0,2026-07-06,16:14:39
000058,深 赛 格,6.19,6.29,6.26,6.38,6.17,59509.0,37200000.0,76.21,60.96,109.01,3.8,0.6,2463200,3487700.0,2026-07-06,16:14:48
000059,华锦股份,4.27,4.07,4.07,4.32,4.04,493745.0,208850000.0,68.3,68.29,-4.96,0.7,3.09,27992900,21381600.0,2026-07-06,16:14:48
000060,中金岭南,7.38,7.23,7.51,7.95,7.31,4032932.0,3095410000.0,327.76,327.75,31.75,1.64,9.08,197650500,205642600.0,2026-07-06,16:14:51
000061,农 产 品,5.73,5.66,5.65,5.74,5.63,159351.0,90940000.0,113.74,102.81,26.28,1.33,0.89,7849700,8085400.0,2026-07-06,16:14:54
000062,深圳华强,32.32,31.18,32.88,33.18,31.01,624633.0,2015270000.0,338.04,337.71,60.55,5.0,5.98,32803600,29659600.0,2026-07-06,16:14:57
000063,中兴通讯,36.28,36.38,36.0,37.15,35.2,1514375.0,5448750000.0,1735.47,1461.22,38.78,2.26,3.76,65566800,85870700.0,2026-07-06,16:14:51
000065,北方国际,9.45,9.77,9.75,9.75,9.39,171044.0,163030000.0,109.76,92.13,16.71,0.99,1.75,7262300,9842200.0,2026-07-06,16:15:00
000066,中国长城,18.82,17.11,17.42,18.82,17.16,2063449.0,3729010000.0,607.1,607.05,3009.32,5.55,6.4,109774400,96570400.0,2026-07-06,16:14:39
000068,华控赛格,2.85,2.99,3.05,3.07,2.84,219891.0,64040000.0,28.69,28.69,-27.24,4.9,2.18,8483800,13505300.0,2026-07-06,16:14:03
000069,华侨城Ａ,1.69,1.67,1.66,1.7,1.65,499460.0,83900000.0,135.84,116.59,-0.94,0.4,0.72,27203300,22742700.0,2026-07-06,16:14:36
000070,特发信息,18.79,17.99,18.36,19.13,16.8,1287650.0,2343670000.0,163.17,160.98,-33.3,20.22,15.03,62305600,66459400.0,2026-07-06,16:14:42
000078,ST海王,1.64,1.49,1.5,1.64,1.46,1450178.0,228140000.0,43.15,43.05,-7.54,3.48,5.52,87384300,57633500.0,2026-07-06,16:14:45
000088,盐 田 港,4.22,4.15,4.16,4.23,4.14,193182.0,81050000.0,219.42,133.47,14.87,1.23,0.61,11843000,7475200.0,2026-07-06,16:14:54
000089,深圳机场,6.48,6.36,6.38,6.5,6.31,118238.0,76180000.0,132.89,132.89,21.42,1.15,0.58,6436500,5387300.0,2026-07-06,16:14:39
000090,天健集团,3.1,3.09,3.1,3.12,3.06,144208.0,44490000.0,57.92,57.92,36.25,0.52,0.77,8137900,6282900.0,2026-07-06,16:14:57
000096,广聚能源,7.25,7.32,7.3,7.38,7.23,40007.0,29160000.0,38.28,37.04,34.02,1.39,0.78,1503500,2497200.0,2026-07-06,16:14:42
000099,中信海直,14.58,14.72,14.68,14.87,14.53,93004.0,136620000.0,113.11,113.11,36.42,2.05,1.2,3797900,5502500.0,2026-07-06,16:14:48
000100,TCL科技,5.19,5.65,5.6,5.63,5.18,16484479.0,8752340000.0,1079.56,992.95,21.33,1.78,8.62,650020600,998427300.0,2026-07-06,16:14:51
