股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.84,10.98,10.99,11.13,10.83,1755113.0,1925300000.0,2103.6,2103.57,4.89,0.46,0.9,81839500,93671800.0,2026-07-21,16:14:18
000002,万  科Ａ,3.13,3.15,3.12,3.17,3.1,1384030.0,432660000.0,373.43,304.14,-0.42,0.34,1.42,65717600,72685400.0,2026-07-21,16:14:18
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-07-21,09:00:00
000006,深振业Ａ,5.98,5.82,5.88,6.07,5.58,304753.0,178370000.0,80.73,80.73,-918.01,1.5,2.26,15011500,15463800.0,2026-07-21,16:14:21
000007,全新好,8.86,9.05,9.08,9.13,8.15,160513.0,136310000.0,30.7,30.7,-1522.71,17.14,4.63,9572400,6478900.0,2026-07-21,16:14:24
000008,神州高铁,2.28,2.28,2.28,2.29,2.21,382872.0,86170000.0,61.93,61.93,-7.53,2.87,1.41,17772200,20515000.0,2026-07-21,16:14:18
000009,中国宝安,6.18,6.08,6.04,6.29,6.04,370810.0,230400000.0,159.4,159.2,306.97,1.59,1.44,21218900,15862100.0,2026-07-21,16:14:21
000010,*ST美丽,1.45,1.55,1.55,1.57,1.4,306088.0,44220000.0,16.67,12.66,-981.8,5.66,3.51,12969500,17639300.0,2026-07-21,16:14:27
000011,深物业A,6.79,6.83,6.86,7.2,6.74,86384.0,60020000.0,40.47,35.75,2461.27,1.21,1.64,4281900,4356600.0,2026-07-21,16:14:24
000012,南  玻Ａ,3.88,3.73,3.74,3.9,3.72,433539.0,165590000.0,118.05,76.02,1058.22,0.91,2.21,25572300,17781700.0,2026-07-21,16:14:27
000014,沙河股份,8.75,8.98,9.0,9.06,8.31,132896.0,115010000.0,21.18,21.18,-13.9,1.53,5.49,6634100,6655500.0,2026-07-21,16:14:30
000016,*ST康佳A,2.44,2.4,2.41,2.46,2.32,204022.0,49010000.0,58.75,38.96,-0.46,-0.52,1.28,9977000,10425200.0,2026-07-21,16:14:18
000017,深中华A,5.1,5.2,5.2,5.25,4.89,160087.0,81160000.0,35.15,22.48,85.02,9.0,3.63,8062800,7945900.0,2026-07-21,16:14:30
000019,深粮控股,5.94,6.05,6.05,6.08,5.91,77874.0,46460000.0,68.46,24.72,31.57,1.39,1.87,3225400,4562000.0,2026-07-21,16:14:33
