股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.6,10.47,10.44,10.63,10.34,950760.0,1002620000.0,2057.03,2056.99,4.78,0.45,0.49,57201400,37874600.0,2026-07-08,16:14:30
000002,万  科Ａ,3.0,2.99,2.98,3.02,2.95,882884.0,263240000.0,357.92,291.51,-0.41,0.32,0.91,44449800,43838600.0,2026-07-08,16:14:30
000004,国华退,0.38,0.4,0.39,0.41,0.36,46986.0,1800000.0,0.5,0.48,4.27,0.58,3.72,2332700,2365900.0,2026-07-08,16:14:30
000006,深振业Ａ,6.78,6.8,6.8,6.86,6.65,140328.0,95090000.0,91.53,91.53,-1040.82,1.7,1.04,6683700,7349000.0,2026-07-08,16:14:30
000007,全新好,11.2,11.59,11.81,11.88,11.2,73979.0,84720000.0,38.8,38.8,-1924.86,21.67,2.14,3571400,3826500.0,2026-07-08,16:14:33
000008,神州高铁,2.36,2.36,0.0,0.0,0.0,0.0,0.0,64.11,64.1,-7.79,2.97,0.0,0,0.0,2026-07-08,16:14:33
000009,中国宝安,6.16,6.26,6.28,6.32,6.12,168189.0,103860000.0,158.88,158.68,305.97,1.58,0.65,7894600,8924300.0,2026-07-08,16:14:30
000010,*ST美丽,1.85,1.83,1.8,1.89,1.75,198063.0,35980000.0,21.27,16.15,-1252.64,7.23,2.27,9050800,10755500.0,2026-07-08,16:14:33
000011,深物业A,6.33,6.37,6.41,6.41,6.23,32824.0,20770000.0,37.73,33.33,2294.53,1.12,0.62,1972700,1309700.0,2026-07-08,16:14:33
000012,南  玻Ａ,4.18,4.23,4.24,4.33,4.17,502834.0,213240000.0,127.18,81.9,1140.04,0.98,2.57,22794900,27488500.0,2026-07-08,16:14:33
000014,沙河股份,8.92,8.99,9.0,9.01,8.79,35356.0,31560000.0,21.59,21.59,-14.17,1.56,1.46,1865200,1670400.0,2026-07-08,16:14:36
000016,*ST康佳A,2.52,2.4,2.42,2.54,2.37,245347.0,60940000.0,60.68,40.23,-0.47,-0.54,1.54,13561000,10973700.0,2026-07-08,16:14:36
000017,深中华A,6.06,6.03,6.0,6.24,5.94,154398.0,93740000.0,41.76,26.71,101.03,10.7,3.5,7439300,8000500.0,2026-07-08,16:14:36
000019,深粮控股,5.91,5.9,5.86,5.98,5.8,42694.0,25140000.0,68.11,24.6,31.41,1.39,1.03,2062000,2207400.0,2026-07-08,16:14:39
000020,深华发Ａ,10.38,10.63,10.41,10.62,10.28,31898.0,33140000.0,29.39,18.8,84.65,6.62,1.76,1680500,1509300.0,2026-07-08,16:14:42
000021,深科技,51.13,54.07,54.1,55.0,49.33,1630632.0,8436490000.0,804.98,804.87,67.14,6.19,10.36,82476900,80586300.0,2026-07-08,16:14:39
000025,特  力Ａ,13.27,13.55,13.6,13.65,13.25,38036.0,51020000.0,57.2,52.12,40.31,3.08,0.97,1660800,2142800.0,2026-07-08,16:14:39
