股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.98,10.78,10.75,11.0,10.74,1567304.0,1713460000.0,2130.77,2130.73,4.95,0.47,0.81,93161400,63569000.0,2026-07-20,16:14:30
000002,万  科Ａ,3.15,3.1,3.09,3.17,3.07,1615536.0,505120000.0,375.82,306.08,-0.43,0.34,1.66,87066400,74487200.0,2026-07-20,16:14:30
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-07-20,09:00:00
000006,深振业Ａ,5.82,6.07,6.13,6.21,5.74,292091.0,174530000.0,78.57,78.57,-893.44,1.46,2.16,15196600,14012500.0,2026-07-20,16:14:30
000007,全新好,9.05,9.41,9.41,10.09,8.6,134179.0,125120000.0,31.35,31.35,-1555.36,17.51,3.87,6402000,7015900.0,2026-07-20,16:14:30
000008,神州高铁,2.28,2.29,2.29,2.33,2.27,357632.0,82090000.0,61.93,61.93,-7.53,2.87,1.32,15189000,20574200.0,2026-07-20,16:14:30
000009,中国宝安,6.08,6.05,6.04,6.16,5.94,275725.0,167060000.0,156.82,156.62,302.0,1.56,1.07,13052100,14520400.0,2026-07-20,16:14:33
000010,*ST美丽,1.55,1.68,1.67,1.74,1.51,228241.0,37130000.0,17.82,13.53,-1049.51,6.05,2.61,8821900,14002200.0,2026-07-20,16:14:36
000011,深物业A,6.83,6.63,6.6,7.21,6.58,107858.0,74190000.0,40.71,35.96,2475.77,1.21,2.05,5884200,4901600.0,2026-07-20,16:14:33
000012,南  玻Ａ,3.73,3.81,3.82,3.88,3.68,379127.0,142980000.0,113.48,73.08,1017.31,0.87,1.93,15141300,22771400.0,2026-07-20,16:14:33
000014,沙河股份,8.98,9.37,9.41,9.59,8.89,141368.0,131630000.0,21.74,21.74,-14.27,1.57,5.84,6304500,7832300.0,2026-07-20,16:14:33
000016,*ST康佳A,2.4,2.52,2.55,2.57,2.36,259201.0,63890000.0,57.79,38.32,-0.45,-0.51,1.62,9694600,16225400.0,2026-07-20,16:14:36
000017,深中华A,5.2,5.48,5.5,5.59,5.1,163340.0,87490000.0,35.84,22.92,86.69,9.18,3.71,8542800,7791200.0,2026-07-20,16:14:33
