股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.46,11.38,11.36,11.46,11.32,1674259.0,1908330000.0,2223.92,2223.88,5.16,0.48,0.86,77505600,89920300.0,2026-04-28,16:15:00
000002,万  科Ａ,3.75,3.73,3.73,3.81,3.72,915100.0,344860000.0,447.4,364.39,-0.51,0.38,0.94,66700500,51691300.0,2026-04-28,16:15:00
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-04-28,16:14:03
000006,深振业Ａ,9.18,9.35,9.41,9.44,9.13,212436.0,196910000.0,123.93,123.93,-293.27,2.31,1.57,9703900,13537300.0,2026-04-28,16:15:00
000007,全新好,14.53,13.97,13.96,14.6,13.71,89861.0,126990000.0,50.34,50.34,88.84,27.56,2.59,5907800,4046300.0,2026-04-28,16:14:03
000008,神州高铁,2.65,2.66,2.66,2.66,2.63,303924.0,80360000.0,71.98,71.98,-8.62,3.29,1.12,11843700,18548700.0,2026-04-28,16:14:06
000009,中国宝安,8.82,8.86,8.85,8.93,8.73,233872.0,205750000.0,227.49,227.21,112.04,2.27,0.91,11345800,13827800.0,2026-04-28,16:14:03
000010,美丽生态,3.04,3.38,3.04,3.04,3.04,126510.0,38460000.0,34.95,26.39,77.41,10.7,1.46,12648800,2200.0,2026-04-28,16:15:00
000011,深物业A,8.27,8.47,8.45,8.52,8.24,51574.0,43170000.0,49.29,43.54,2997.75,1.45,0.98,2219800,2937600.0,2026-04-28,16:15:00
000012,南  玻Ａ,4.03,4.44,4.34,4.4,4.0,727483.0,297490000.0,122.61,78.96,1099.13,0.94,3.71,32213000,60240700.0,2026-04-28,16:14:06
000014,沙河股份,13.04,13.21,13.17,13.28,12.93,41850.0,54740000.0,31.56,31.56,-20.99,2.14,1.73,1695400,2489600.0,2026-04-28,16:14:03
000016,深康佳Ａ,3.41,3.4,3.39,3.49,3.33,551829.0,188440000.0,82.11,54.44,-3.07,6.49,3.46,27155600,28027300.0,2026-04-28,16:14:09
000017,深中华A,6.3,6.39,6.33,6.39,6.24,62690.0,39450000.0,43.42,27.77,105.57,11.3,1.42,2801400,3467600.0,2026-04-28,16:14:03
000019,深粮控股,7.56,7.94,7.7,7.7,7.43,291221.0,219310000.0,87.13,31.47,40.18,1.72,7.0,12728300,16393900.0,2026-04-28,16:14:06
000020,深华发Ａ,15.73,15.84,15.81,15.81,15.52,51612.0,80770000.0,44.54,28.5,128.29,10.02,2.85,2400300,2760900.0,2026-04-28,16:14:12
000021,深科技,28.6,29.29,29.2,29.58,28.5,657330.0,1900300000.0,449.5,449.43,37.49,3.53,4.18,28464300,37268700.0,2026-04-28,16:14:06
