股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.28,11.2,11.19,11.36,11.18,1511054.0,1705860000.0,2188.99,2188.95,5.08,0.48,0.78,84361400,66744000.0,2026-07-29,16:14:21
000002,万  科Ａ,3.28,3.15,3.15,3.31,3.14,2413626.0,782090000.0,391.33,318.72,-0.44,0.35,2.48,153515800,87846800.0,2026-07-29,16:14:21
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-07-29,09:00:00
000006,深振业Ａ,6.51,6.43,6.34,6.53,6.25,282322.0,181130000.0,87.88,87.88,-999.37,1.64,2.09,14637600,13594600.0,2026-07-29,16:14:24
000007,全新好,9.16,9.0,8.95,9.44,8.95,99290.0,91560000.0,31.73,31.73,-1574.26,17.72,2.87,5205900,4723000.0,2026-07-29,16:14:21
000008,神州高铁,2.37,2.35,2.35,2.4,2.35,275227.0,65370000.0,64.38,64.38,-7.82,2.98,1.01,13329000,14193700.0,2026-07-29,16:14:27
000009,中国宝安,6.5,6.29,6.3,6.59,6.26,362048.0,234130000.0,167.65,167.44,322.86,1.67,1.41,21922200,14282600.0,2026-07-29,16:14:24
000010,*ST美丽,1.52,1.49,1.47,1.54,1.47,172782.0,26080000.0,17.47,13.27,-1029.2,5.94,1.98,9183900,8094300.0,2026-07-29,16:14:24
000011,深物业A,7.82,7.55,7.36,8.05,7.25,430349.0,334240000.0,46.61,41.17,2834.63,1.39,8.17,23992900,19041900.0,2026-07-29,16:14:27
000012,南  玻Ａ,3.9,3.82,3.82,3.93,3.81,284968.0,110360000.0,118.66,76.41,1063.67,0.91,1.45,18859700,9637100.0,2026-07-29,16:14:21
000014,沙河股份,9.99,9.68,9.71,10.2,9.61,128764.0,128460000.0,24.18,24.18,-15.87,1.75,5.32,6776500,6099800.0,2026-07-29,16:14:30
000016,*ST康佳A,2.55,2.56,2.55,2.6,2.51,185521.0,47240000.0,61.4,40.71,-0.48,-0.55,1.16,7119600,11432500.0,2026-07-29,16:14:27
000017,深中华A,5.99,5.97,5.95,6.02,5.89,96302.0,57240000.0,41.28,26.41,99.86,10.58,2.18,4559500,5070700.0,2026-07-29,16:14:21
000019,深粮控股,6.04,5.97,5.95,6.09,5.95,51930.0,31420000.0,69.61,25.14,32.1,1.42,1.25,2975100,2217900.0,2026-07-29,16:14:24
000020,深华发Ａ,10.36,10.18,10.18,10.43,10.07,26638.0,27460000.0,29.34,18.77,84.49,6.6,1.47,1368500,1295300.0,2026-07-29,16:14:30
000021,深科技,40.15,39.56,39.44,41.59,36.04,1907821.0,7329670000.0,632.11,632.02,52.72,4.86,12.12,101621500,89160600.0,2026-07-29,16:14:33
000025,特  力Ａ,14.22,14.12,13.98,14.39,13.96,50014.0,71050000.0,61.3,55.85,43.19,3.38,1.27,2707200,2294200.0,2026-07-29,16:14:24
000026,飞亚达,16.1,15.9,15.94,16.11,15.62,46213.0,73350000.0,65.33,58.69,61.0,1.95,1.27,2247400,2373900.0,2026-07-29,16:14:27
000027,深圳能源,6.43,6.3,6.3,6.47,6.28,275355.0,176290000.0,305.9,305.9,15.29,0.94,0.58,16050200,11485300.0,2026-07-29,16:14:30
000028,国药一致,20.77,20.34,20.3,20.85,20.29,32366.0,66970000.0,127.16,109.22,11.61,0.69,0.62,2226500,1010100.0,2026-07-29,16:14:36
000029,深深房Ａ,20.13,18.94,18.91,20.6,18.81,111354.0,220260000.0,203.65,179.49,862.62,5.69,1.25,6206000,4929400.0,2026-07-29,16:14:27
000030,富奥股份,4.24,4.16,4.18,4.27,4.17,108506.0,45950000.0,72.92,70.85,10.98,0.88,0.65,6679000,4171600.0,2026-07-29,16:14:39
000031,大悦城,2.19,2.15,2.15,2.22,2.14,334797.0,73240000.0,93.87,93.87,-4.06,0.92,0.78,17852500,15627200.0,2026-07-29,16:14:33
000032,深桑达Ａ,13.57,14.15,14.13,14.23,13.29,545193.0,741170000.0,164.9,147.83,-94.0,2.24,5.0,25032000,29487300.0,2026-07-29,16:14:33
000034,神州数码,25.32,25.83,25.86,26.3,24.1,531927.0,1330960000.0,257.44,215.0,47.53,2.3,6.26,25219700,27973000.0,2026-07-29,16:14:42
000035,中国天楹,4.98,4.76,4.75,4.99,4.73,599160.0,293940000.0,118.92,115.19,41.08,1.11,2.59,35524400,24391600.0,2026-07-29,16:14:30
000036,华联控股,4.01,3.93,3.93,4.05,3.84,306256.0,120990000.0,56.29,56.26,62.24,1.09,2.18,15350800,15274800.0,2026-07-29,16:14:30
000037,深南电A,9.27,9.13,8.99,9.35,8.86,279826.0,256640000.0,55.88,31.42,30.14,3.34,8.26,14986500,12996200.0,2026-07-29,16:14:45
000039,中集集团,8.7,8.26,8.26,8.78,8.21,631488.0,539660000.0,469.15,200.22,-411.47,1.0,2.74,35952000,27196800.0,2026-07-29,16:14:48
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-07-29,09:00:00
000042,中洲控股,8.08,7.87,7.85,8.2,7.84,69179.0,55760000.0,53.72,53.66,-4.85,2.37,1.04,4121600,2796300.0,2026-07-29,16:14:36
000045,深纺织Ａ,9.58,9.96,9.87,9.9,9.4,180573.0,172540000.0,48.52,43.78,69.56,1.63,3.95,6894600,11162700.0,2026-07-29,16:14:39
000048,京基智农,18.11,18.13,18.07,18.45,17.31,166082.0,296520000.0,96.02,95.86,-50.45,2.56,3.14,8216100,8392100.0,2026-07-29,16:14:51
000049,德赛电池,24.81,24.49,24.41,24.96,24.3,103221.0,255000000.0,95.43,95.4,29.5,1.42,2.68,5620100,4701900.0,2026-07-29,16:14:33
000050,深天马Ａ,6.57,6.33,6.35,6.57,6.32,407826.0,263180000.0,160.03,160.03,-234.55,0.6,1.67,24843500,15939100.0,2026-07-29,16:14:36
000055,方大集团,3.4,3.32,3.32,3.42,3.31,109709.0,37120000.0,36.51,22.98,-7.02,0.65,1.62,5695300,5275600.0,2026-07-29,16:14:39
000056,*ST皇庭,1.9,1.89,1.91,1.94,1.88,118457.0,22520000.0,22.47,17.17,-0.84,-0.93,1.31,5000400,6845300.0,2026-07-29,16:14:54
000058,深 赛 格,6.48,6.27,6.28,6.52,6.25,112244.0,72160000.0,79.78,63.81,114.11,3.97,1.14,6683800,4540600.0,2026-07-29,16:14:42
000059,华锦股份,4.62,4.56,4.56,4.66,4.54,274448.0,126780000.0,73.89,73.89,-5.37,0.76,1.72,16086100,11358700.0,2026-07-29,16:14:33
000060,中金岭南,6.29,6.17,6.18,6.35,6.12,983577.0,614300000.0,279.35,279.35,27.06,1.42,2.21,56986200,41371500.0,2026-07-29,16:14:57
000061,农 产 品,5.88,5.67,5.71,5.93,5.69,242734.0,141780000.0,116.72,105.51,26.96,1.37,1.35,15221500,9051900.0,2026-07-29,16:14:36
000062,深圳华强,21.53,21.41,21.3,21.58,20.63,216406.0,457280000.0,225.18,224.97,40.34,3.33,2.07,11356800,10283800.0,2026-07-29,16:14:42
000063,中兴通讯,34.08,33.62,33.79,34.22,33.38,1116235.0,3773110000.0,1630.23,1372.61,36.43,2.18,2.77,55984400,55639100.0,2026-07-29,16:14:36
000065,北方国际,9.28,9.04,9.0,9.36,9.0,150574.0,138600000.0,107.78,90.48,16.41,0.98,1.54,10095100,4962300.0,2026-07-29,16:14:45
000066,中国长城,13.89,14.37,14.38,14.47,13.62,1513674.0,2099710000.0,448.06,448.03,2221.01,4.1,4.69,63441700,87925700.0,2026-07-29,16:14:39
000068,华控赛格,2.76,2.71,2.74,2.8,2.7,125416.0,34620000.0,27.78,27.78,-26.38,4.75,1.25,6537300,6004300.0,2026-07-29,16:14:48
000069,华侨城Ａ,1.72,1.68,1.68,1.73,1.67,631589.0,107930000.0,138.25,118.66,-0.96,0.4,0.92,38818600,24340200.0,2026-07-29,16:14:42
000070,特发信息,12.72,13.03,12.99,13.15,12.38,454645.0,577000000.0,110.46,108.98,-22.54,13.69,5.31,21354400,24110100.0,2026-07-29,16:14:45
000078,ST海王,1.67,1.67,1.66,1.7,1.62,959291.0,158750000.0,43.94,43.84,-7.68,3.54,3.65,41193500,54735600.0,2026-07-29,16:14:45
000088,盐 田 港,4.4,4.38,4.38,4.43,4.37,222624.0,98340000.0,228.78,139.17,15.51,1.28,0.7,12580400,9682100.0,2026-07-29,16:14:48
000089,深圳机场,6.64,6.49,6.49,6.68,6.49,149221.0,98920000.0,136.17,136.17,21.95,1.18,0.73,9467300,5454800.0,2026-07-29,16:15:00
000090,天健集团,3.29,3.24,3.23,3.32,3.23,161109.0,52900000.0,61.48,61.47,38.47,0.55,0.86,9018700,7092200.0,2026-07-29,16:14:03
000096,广聚能源,7.58,7.45,7.45,7.62,7.44,57926.0,43780000.0,40.02,38.72,35.57,1.45,1.13,3132400,2660200.0,2026-07-29,16:14:39
000099,中信海直,14.15,13.86,13.86,14.2,13.81,93456.0,131350000.0,109.77,109.77,35.34,1.99,1.2,6071600,3274000.0,2026-07-29,16:14:51
000100,TCL科技,4.93,4.91,4.88,4.96,4.78,5339033.0,2596430000.0,1025.48,991.67,20.26,1.69,2.65,243265100,290638200.0,2026-07-29,16:14:48
000151,中成股份,9.46,9.27,9.27,9.49,9.27,57046.0,53660000.0,33.2,29.13,8.38,3.79,1.85,2892300,2812300.0,2026-07-29,16:14:51
000153,丰原药业,5.42,5.35,5.35,5.46,5.34,70895.0,38390000.0,25.19,24.87,25.6,1.18,1.54,3700700,3388800.0,2026-07-29,16:14:54
