股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.99,11.05,11.05,11.11,10.96,974742.0,1074650000.0,2132.71,2132.68,4.95,0.46,0.5,40828300,56645900.0,2026-05-15,16:14:39
000002,万  科Ａ,3.78,3.87,3.87,3.88,3.76,1204343.0,459770000.0,450.98,367.3,-0.51,0.41,1.24,42373100,78061200.0,2026-05-15,16:14:39
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-15,16:14:39
000006,深振业Ａ,9.72,9.94,9.95,10.25,9.62,468013.0,462790000.0,131.22,131.22,-1492.14,2.44,3.47,21029400,25771800.0,2026-05-15,16:14:42
000007,全新好,12.69,12.86,12.73,12.78,12.16,158450.0,198570000.0,43.96,43.96,-2180.94,24.55,4.57,8252600,7592400.0,2026-05-15,16:14:42
000008,神州高铁,2.69,2.74,2.73,2.74,2.68,520101.0,140870000.0,73.07,73.07,-8.88,3.39,1.91,18330800,33679300.0,2026-05-15,16:14:42
000009,中国宝安,7.92,8.01,8.02,8.05,7.87,260047.0,206570000.0,204.27,204.02,393.39,2.04,1.01,10479900,15524700.0,2026-05-15,16:14:45
000010,*ST美丽,2.7,2.6,2.61,2.73,2.6,604193.0,162560000.0,31.04,23.44,-1828.18,10.55,6.96,33443000,26976300.0,2026-05-15,16:14:45
000011,深物业A,7.6,7.73,7.73,7.79,7.54,57754.0,44250000.0,45.29,40.01,2754.88,1.35,1.1,2109600,3665800.0,2026-05-15,16:14:48
000012,南  玻Ａ,3.73,3.85,3.82,3.84,3.71,266465.0,100310000.0,113.48,73.08,1017.31,0.87,1.36,8027000,18619500.0,2026-05-15,16:14:45
000014,沙河股份,12.11,12.3,12.35,12.48,12.0,63965.0,78190000.0,29.31,29.31,-19.24,2.12,2.64,2740500,3656000.0,2026-05-15,16:14:51
000016,*ST康佳A,3.19,3.24,3.22,3.25,3.15,315921.0,101240000.0,76.81,50.93,-0.6,-0.68,1.98,10054800,21537300.0,2026-05-15,16:14:39
000017,深中华A,5.91,5.97,5.93,6.0,5.88,68137.0,40470000.0,40.73,26.05,98.53,10.43,1.55,3303000,3510700.0,2026-05-15,16:14:48
000019,深粮控股,7.05,7.16,7.15,7.16,6.98,142982.0,100830000.0,81.25,29.34,37.47,1.61,3.44,6211100,8087100.0,2026-05-15,16:14:39
000020,深华发Ａ,13.58,13.96,13.92,14.03,13.53,71569.0,98320000.0,38.45,24.6,110.75,8.65,3.95,3295600,3861300.0,2026-05-15,16:14:51
000021,深科技,33.66,34.34,34.69,35.19,32.88,1585596.0,5388090000.0,529.9,529.82,44.2,3.97,10.07,77121900,81437700.0,2026-05-15,16:14:54
000025,特  力Ａ,15.41,15.56,15.55,15.65,15.33,39588.0,61400000.0,66.43,60.53,46.81,3.57,1.01,1670800,2288000.0,2026-05-15,16:14:54
000026,飞亚达,20.22,20.28,20.29,21.0,19.67,224968.0,460800000.0,82.05,73.71,76.61,2.41,6.17,11701300,10795500.0,2026-05-15,16:14:57
000027,深圳能源,7.26,7.33,7.32,7.36,7.13,608670.0,439870000.0,345.39,345.39,17.26,1.03,1.28,28802400,32064600.0,2026-05-15,16:14:48
000028,国药一致,24.14,24.19,24.22,24.31,24.07,21561.0,52130000.0,134.35,115.4,12.27,0.71,0.45,893700,1262300.0,2026-05-15,16:14:57
000029,深深房Ａ,28.91,28.01,28.29,29.96,28.15,146701.0,427560000.0,292.47,257.78,1238.86,8.09,1.65,6970100,7700000.0,2026-05-15,16:15:00
000030,富奥股份,4.81,4.84,4.85,4.88,4.79,181982.0,87770000.0,82.72,80.37,12.46,0.97,1.09,6823900,11374200.0,2026-05-15,16:14:42
000031,大悦城,2.86,2.89,2.89,2.91,2.83,305048.0,87180000.0,122.59,122.59,-5.3,1.2,0.71,10520300,19984500.0,2026-05-15,16:15:00
000032,深桑达Ａ,18.39,18.35,18.31,18.74,18.21,209669.0,387130000.0,223.47,200.33,-127.39,3.03,1.92,9819000,11147900.0,2026-05-15,16:14:45
000034,神州数码,40.72,40.9,41.4,41.68,40.24,376144.0,1539380000.0,295.73,246.98,54.6,2.63,6.2,19205900,18408500.0,2026-05-15,16:14:48
000035,中国天楹,6.19,6.43,6.39,6.43,6.13,531328.0,331260000.0,147.82,143.18,51.07,1.37,2.3,21051300,32081500.0,2026-05-15,16:14:03
