股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.52,10.78,10.74,10.77,10.52,1426893.0,1511010000.0,2041.5,2041.47,4.74,0.45,0.74,51624200,91065200.0,2026-06-18,16:14:45
000002,万  科Ａ,3.06,3.09,3.12,3.16,3.05,1615083.0,500690000.0,365.08,297.34,-0.41,0.33,1.66,82310300,79198000.0,2026-06-18,16:14:45
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-06-18,16:14:48
000006,深振业Ａ,8.21,7.74,7.75,8.51,7.72,616634.0,507010000.0,110.83,110.83,-1260.34,2.06,4.57,30790400,30873000.0,2026-06-18,16:14:48
000007,全新好,13.68,13.64,13.6,14.0,13.35,77215.0,105150000.0,47.39,47.39,-2351.09,26.46,2.23,4385400,3336100.0,2026-06-18,16:14:51
000008,神州高铁,2.45,2.5,2.5,2.5,2.44,212450.0,52310000.0,66.55,66.55,-8.09,3.08,0.78,7725400,13519600.0,2026-06-18,16:14:54
000009,中国宝安,6.84,6.99,6.97,6.97,6.8,251156.0,172420000.0,176.42,176.2,339.75,1.76,0.97,9475100,15640600.0,2026-06-18,16:14:51
000010,*ST美丽,1.9,2.0,1.98,2.02,1.9,274263.0,53060000.0,21.84,16.59,-1286.5,7.42,3.14,11439500,15986800.0,2026-06-18,16:14:45
000011,深物业A,7.33,7.44,7.4,7.9,7.32,92796.0,70530000.0,43.69,38.59,2657.01,1.3,1.76,4012700,5267000.0,2026-06-18,16:14:57
000012,南  玻Ａ,4.3,4.63,4.46,4.49,4.26,1065364.0,460640000.0,130.83,84.25,1172.77,1.0,5.44,42700000,63836400.0,2026-06-18,16:14:45
000014,沙河股份,9.93,9.89,9.86,10.28,9.66,65381.0,65380000.0,24.04,24.04,-15.78,1.74,2.7,3495100,3043100.0,2026-06-18,16:14:48
000016,*ST康佳A,2.68,2.82,2.82,2.83,2.68,296530.0,80710000.0,64.53,42.79,-0.5,-0.57,1.86,8595200,21057800.0,2026-06-18,16:15:00
000017,深中华A,5.15,5.16,5.16,5.23,5.01,63642.0,32720000.0,35.49,22.7,85.86,9.09,1.44,3107600,3256600.0,2026-06-18,16:14:45
000019,深粮控股,6.16,6.22,6.19,6.21,6.06,60458.0,37180000.0,71.0,25.64,32.74,1.4,1.45,3014300,3031500.0,2026-06-18,16:14:51
000020,深华发Ａ,11.54,11.87,11.86,11.86,11.47,33953.0,39390000.0,32.68,20.91,94.11,7.35,1.87,1583400,1811900.0,2026-06-18,16:14:54
000021,深科技,44.04,42.91,42.85,46.18,42.31,1886099.0,8236410000.0,693.35,693.25,57.83,5.33,11.98,96266400,92343500.0,2026-06-18,16:14:03
