股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.23,10.42,10.42,10.47,10.19,1236482.0,1270900000.0,1985.23,1985.19,4.61,0.43,0.64,48081900,75566300.0,2026-06-26,16:14:57
000002,万  科Ａ,3.01,2.95,2.96,3.13,2.93,2084131.0,628790000.0,359.11,292.48,-0.41,0.32,2.14,113191600,95221500.0,2026-06-26,16:14:57
000004,国华退,0.28,0.26,0.26,0.28,0.25,113589.0,2970000.0,0.37,0.35,3.14,0.43,8.99,6115300,5243700.0,2026-06-26,16:14:57
000006,深振业Ａ,7.17,7.36,7.3,7.44,7.16,191677.0,139550000.0,96.79,96.79,-1100.69,1.8,1.42,8872300,10295400.0,2026-06-26,16:14:57
000007,全新好,12.66,13.03,12.75,12.9,12.3,62342.0,78730000.0,43.86,43.86,-2175.78,24.49,1.8,2962900,3271300.0,2026-06-26,16:15:00
000008,神州高铁,2.25,2.34,2.31,2.31,2.24,350761.0,79610000.0,61.12,61.12,-7.43,2.83,1.29,16175000,18901100.0,2026-06-26,16:15:00
000009,中国宝安,6.19,6.58,6.55,6.56,6.18,341026.0,215290000.0,159.65,159.46,307.46,1.59,1.32,13286700,20815900.0,2026-06-26,16:14:03
000010,*ST美丽,1.78,1.82,1.79,1.87,1.78,146558.0,26550000.0,20.46,15.54,-1205.24,6.95,1.68,6555900,8099900.0,2026-06-26,16:15:00
000011,深物业A,6.63,6.86,6.81,6.88,6.6,36614.0,24580000.0,39.51,34.91,2403.27,1.18,0.7,1716800,1944600.0,2026-06-26,16:14:06
000012,南  玻Ａ,4.8,4.77,4.68,5.11,4.55,1531473.0,750470000.0,146.04,94.05,1309.14,1.12,7.82,76193700,76953600.0,2026-06-26,16:14:03
000014,沙河股份,9.28,9.58,9.47,9.59,9.28,52348.0,49190000.0,22.46,22.46,-14.75,1.63,2.16,2635700,2599100.0,2026-06-26,16:15:00
000016,*ST康佳A,2.31,2.37,2.29,2.39,2.25,365528.0,83640000.0,55.62,36.88,-0.43,-0.49,2.29,19881100,16671700.0,2026-06-26,16:14:09
000017,深中华A,5.05,5.12,5.07,5.19,4.94,95454.0,48400000.0,34.8,22.26,84.19,8.92,2.17,4820900,4724500.0,2026-06-26,16:14:57
000019,深粮控股,5.69,5.78,5.75,5.78,5.64,67830.0,38650000.0,65.58,23.68,30.24,1.33,1.63,3282800,3500200.0,2026-06-26,16:15:00
000020,深华发Ａ,10.85,11.07,10.88,11.11,10.69,43102.0,46830000.0,30.72,19.66,88.49,6.91,2.38,2201900,2108300.0,2026-06-26,16:14:06
000021,深科技,53.51,53.2,53.0,57.63,52.22,2272892.0,12463270000.0,842.45,842.32,70.27,6.47,14.44,114852100,112437000.0,2026-06-26,16:14:03
000025,特  力Ａ,14.48,14.13,14.25,14.52,13.9,76039.0,108550000.0,62.42,56.87,43.98,3.36,1.94,3886800,3717100.0,2026-06-26,16:14:03
000026,飞亚达,19.72,20.82,20.65,20.75,19.63,119195.0,239940000.0,80.02,71.89,74.72,2.39,3.27,5428500,6491000.0,2026-06-26,16:14:03
000027,深圳能源,6.41,6.67,6.69,6.78,6.41,504758.0,330970000.0,304.95,304.95,15.24,0.93,1.06,20757800,29718000.0,2026-06-26,16:14:06
000028,国药一致,19.1,19.45,19.45,19.46,19.08,17946.0,34420000.0,115.57,100.44,10.55,0.62,0.34,734500,1060100.0,2026-06-26,16:14:12
000029,深深房Ａ,23.34,24.05,24.37,25.0,23.34,113975.0,273490000.0,236.12,208.11,1000.18,6.6,1.28,5416800,5980700.0,2026-06-26,16:14:06
000030,富奥股份,3.93,4.01,4.02,4.03,3.92,90384.0,35920000.0,67.59,65.67,10.18,0.82,0.54,3647600,5390800.0,2026-06-26,16:14:09
000031,大悦城,2.17,2.23,2.22,2.26,2.17,332262.0,73320000.0,93.01,93.01,-4.02,0.91,0.78,14353700,18872500.0,2026-06-26,16:14:12
000032,深桑达Ａ,24.22,25.68,25.39,25.74,24.17,829466.0,2061290000.0,294.32,263.84,-167.78,4.0,7.61,44851500,38095100.0,2026-06-26,16:14:15
000034,神州数码,26.62,27.94,27.45,28.21,26.41,853952.0,2315680000.0,270.66,226.04,49.97,2.42,10.06,45312400,40082800.0,2026-06-26,16:14:09
000035,中国天楹,4.95,5.04,5.05,5.1,4.94,345177.0,173380000.0,118.21,114.49,40.84,1.1,1.49,15392500,19125200.0,2026-06-26,16:14:18
000036,华联控股,4.48,4.71,4.71,4.73,4.47,240731.0,109990000.0,62.89,62.85,69.53,1.22,1.72,10893500,13179600.0,2026-06-26,16:14:09
000037,深南电A,8.87,9.16,9.1,9.41,8.84,245895.0,224250000.0,53.47,30.06,28.84,3.2,7.26,10481800,14107700.0,2026-06-26,16:14:06
000039,中集集团,8.43,8.81,8.81,8.84,8.38,451201.0,385280000.0,454.59,194.01,-398.7,0.97,1.96,20868400,24251700.0,2026-06-26,16:14:15
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-06-26,09:00:00
