股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.68,10.68,10.68,10.76,10.64,663103.0,709610000.0,2072.55,2072.52,4.81,0.45,0.34,28596200,37714100.0,2026-05-25,16:14:39
000002,万  科Ａ,3.49,3.46,3.46,3.52,3.43,950101.0,330190000.0,416.38,339.12,-0.47,0.38,0.98,47990300,47019800.0,2026-05-25,16:14:39
000004,*ST国华,2.76,2.76,0.0,0.0,0.0,0.0,0.0,3.65,3.49,30.99,4.21,0.0,0,0.0,2026-05-25,16:14:39
000006,深振业Ａ,10.42,10.88,10.89,10.94,10.13,517737.0,538020000.0,140.67,140.67,-1599.6,2.62,3.84,20318000,31455700.0,2026-05-25,16:14:42
000007,全新好,12.59,12.46,13.47,13.68,12.12,264070.0,334390000.0,43.62,43.62,-2163.75,24.35,7.62,12523600,13883400.0,2026-05-25,16:14:45
000008,神州高铁,2.61,2.62,2.61,2.62,2.59,286224.0,74490000.0,70.9,70.9,-8.61,3.28,1.05,11984600,16637800.0,2026-05-25,16:14:39
000009,中国宝安,7.54,7.76,7.73,7.75,7.5,260944.0,197360000.0,194.47,194.23,374.52,1.94,1.01,9561600,16532800.0,2026-05-25,16:14:39
000010,*ST美丽,2.12,2.23,2.2,2.21,2.12,364605.0,77780000.0,24.37,18.4,-1435.46,8.28,4.2,18370000,18090500.0,2026-05-25,16:14:42
000011,深物业A,7.49,7.56,7.59,7.61,7.44,30329.0,22750000.0,44.64,39.43,2715.01,1.33,0.58,1446500,1586400.0,2026-05-25,16:14:42
000012,南  玻Ａ,4.6,4.4,4.41,4.83,4.3,2009093.0,919870000.0,139.95,90.13,1254.59,1.07,10.25,107670200,93239200.0,2026-05-25,16:14:45
000014,沙河股份,11.18,11.37,11.33,11.45,11.09,52922.0,59380000.0,27.06,27.06,-17.76,1.96,2.19,2688600,2603500.0,2026-05-25,16:14:48
000016,*ST康佳A,3.47,3.3,3.28,3.47,3.25,458715.0,155320000.0,83.56,55.4,-0.65,-0.74,2.87,29331300,16540300.0,2026-05-25,16:14:42
000017,深中华A,5.65,5.71,5.7,5.78,5.62,58939.0,33510000.0,38.94,24.91,94.19,9.98,1.34,2860400,3033500.0,2026-05-25,16:14:51
000019,深粮控股,6.61,6.73,6.72,6.75,6.54,103712.0,68850000.0,76.18,27.51,35.13,1.51,2.49,3770300,6601000.0,2026-05-25,16:14:45
000020,深华发Ａ,12.98,13.21,13.29,13.3,12.86,44670.0,58220000.0,36.75,23.52,105.86,8.27,2.47,2021800,2445200.0,2026-05-25,16:14:45
000021,深科技,41.15,37.73,38.21,41.5,37.8,2379398.0,9437020000.0,647.81,647.72,54.03,4.85,15.12,127100500,110839300.0,2026-05-25,16:14:54
000025,特  力Ａ,14.71,14.88,15.0,15.05,14.62,29096.0,42920000.0,63.41,57.78,44.68,3.41,0.74,1125600,1784000.0,2026-05-25,16:14:48
000026,飞亚达,27.04,25.55,25.55,27.79,25.23,433342.0,1152160000.0,109.72,98.58,102.46,3.23,11.89,22584200,20749900.0,2026-05-25,16:14:42
000027,深圳能源,7.56,7.31,7.31,7.57,7.28,511057.0,381190000.0,359.66,359.66,17.97,1.08,1.07,29621100,21484600.0,2026-05-25,16:14:48
000028,国药一致,23.7,23.8,23.8,23.91,23.7,15751.0,37390000.0,131.91,113.3,12.04,0.7,0.33,504200,1070900.0,2026-05-25,16:14:57
000029,深深房Ａ,24.77,25.5,25.58,25.9,24.69,101218.0,254380000.0,250.59,220.86,1061.45,6.93,1.14,4422300,5699400.0,2026-05-25,16:14:51
000030,富奥股份,4.76,4.71,4.71,4.78,4.7,100540.0,47670000.0,81.86,79.54,12.33,0.96,0.6,4792300,5261800.0,2026-05-25,16:14:45
000031,大悦城,2.66,2.64,2.64,2.7,2.62,302451.0,80280000.0,114.02,114.02,-4.93,1.11,0.71,11539100,18705900.0,2026-05-25,16:14:48
000032,深桑达Ａ,18.9,19.19,19.19,19.26,18.51,264947.0,499490000.0,229.67,205.89,-130.93,3.11,2.43,12497500,13997200.0,2026-05-25,16:14:51
000034,神州数码,29.52,29.07,29.5,29.8,28.88,563911.0,1655230000.0,300.14,250.67,55.41,2.69,6.64,29178200,27212900.0,2026-05-25,16:15:00
000035,中国天楹,5.93,5.99,5.99,6.02,5.9,342583.0,203740000.0,141.61,137.16,48.92,1.32,1.48,15832900,18425300.0,2026-05-25,16:14:48
000036,华联控股,5.38,5.44,5.43,5.48,5.29,305748.0,164150000.0,75.53,75.48,83.5,1.47,2.18,12868900,17705900.0,2026-05-25,16:14:54
000037,深南电A,10.0,9.89,9.9,10.14,9.89,149444.0,149620000.0,60.28,33.89,32.52,3.57,4.41,6879900,8064500.0,2026-05-25,16:14:03
000039,中集集团,10.12,10.33,10.34,10.6,10.08,479096.0,492480000.0,545.72,232.9,-478.63,1.17,2.08,21351200,26558400.0,2026-05-25,16:14:51
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-05-25,09:00:00
000042,中洲控股,10.14,10.03,10.12,10.28,10.05,48147.0,48980000.0,67.41,67.34,-6.09,2.97,0.72,2409400,2405300.0,2026-05-25,16:14:57
000045,深纺织Ａ,12.07,12.2,12.25,12.29,11.9,80967.0,97380000.0,61.14,55.16,87.64,2.04,1.77,3404000,4692700.0,2026-05-25,16:15:00
000048,京基智农,13.42,13.61,13.67,13.83,13.33,77879.0,104980000.0,71.16,71.1,-37.39,1.89,1.47,3265100,4522800.0,2026-05-25,16:14:54
000049,德赛电池,26.89,27.42,27.39,27.46,26.58,97257.0,260880000.0,103.43,103.4,31.97,1.52,2.53,3646600,6079100.0,2026-05-25,16:14:51
000050,深天马Ａ,8.06,7.95,7.94,8.22,7.89,651387.0,525170000.0,196.32,196.32,-287.74,0.73,2.67,34947700,30191000.0,2026-05-25,16:14:54
000055,方大集团,3.57,3.59,3.61,3.66,3.53,107834.0,38740000.0,38.34,24.13,-7.37,0.69,1.6,5198800,5584600.0,2026-05-25,16:14:57
000056,*ST皇庭,1.32,1.26,1.29,1.32,1.29,155170.0,20340000.0,15.61,11.93,-0.58,-0.65,1.72,6736300,8780700.0,2026-05-25,16:15:00
000058,深 赛 格,7.55,7.58,7.59,7.65,7.47,54346.0,41010000.0,92.96,74.35,132.96,4.56,0.55,2822400,2612300.0,2026-05-25,16:14:03
000059,华锦股份,4.58,4.71,4.71,4.73,4.55,248366.0,114720000.0,73.25,73.25,-5.32,0.75,1.55,9981300,14855200.0,2026-05-25,16:14:54
000060,中金岭南,7.7,7.57,7.76,7.99,7.54,3465222.0,2676030000.0,341.97,341.97,33.13,1.71,7.8,161273900,185248300.0,2026-05-25,16:14:57
000061,农 产 品,6.56,6.53,6.54,6.59,6.46,117000.0,76390000.0,130.21,117.71,30.08,1.51,0.65,5883800,5816200.0,2026-05-25,16:14:57
000062,深圳华强,36.18,34.63,34.77,37.27,33.42,960696.0,3418910000.0,378.41,378.04,67.78,5.6,9.19,54296000,41773600.0,2026-05-25,16:14:06
000063,中兴通讯,36.27,35.64,35.85,36.33,35.7,934309.0,3369330000.0,1734.99,1460.82,38.77,2.26,2.32,48429100,45001900.0,2026-05-25,16:14:06
000065,北方国际,13.06,12.19,12.61,13.26,12.53,418442.0,537110000.0,151.68,127.33,23.09,1.36,4.29,24042600,17801600.0,2026-05-25,16:14:03
000066,中国长城,20.58,20.93,20.58,20.78,19.8,2698122.0,5489260000.0,663.87,663.82,3290.74,6.07,8.36,125587100,144225100.0,2026-05-25,16:14:09
000068,华控赛格,3.1,3.1,3.11,3.16,3.08,112922.0,35120000.0,31.21,31.21,-29.63,5.33,1.12,5245600,6046600.0,2026-05-25,16:14:09
000069,华侨城Ａ,1.97,1.95,1.94,1.99,1.94,365735.0,71870000.0,158.34,135.9,-1.1,0.46,0.53,20357300,16216200.0,2026-05-25,16:14:12
000070,特发信息,18.32,18.48,18.51,18.72,17.9,571086.0,1039200000.0,159.09,156.95,-32.46,19.72,6.67,24025200,33083400.0,2026-05-25,16:14:15
000078,ST海王,1.63,1.63,1.56,1.7,1.55,1992862.0,319500000.0,42.89,42.79,-7.49,3.45,7.59,107840600,91445600.0,2026-05-25,16:14:12
000088,盐 田 港,4.48,4.48,4.49,4.51,4.46,171266.0,76780000.0,232.94,141.7,15.79,1.27,0.54,7273400,9853200.0,2026-05-25,16:15:00
000089,深圳机场,6.78,6.7,6.75,6.82,6.75,104139.0,70640000.0,139.04,139.04,22.41,1.17,0.51,6241200,4172700.0,2026-05-25,16:14:18
000090,天健集团,3.33,3.31,3.32,3.34,3.29,115096.0,38160000.0,62.22,62.22,38.94,0.55,0.62,5810700,5698900.0,2026-05-25,16:15:00
000096,广聚能源,8.45,8.63,8.62,8.66,8.42,79541.0,67590000.0,44.62,43.17,39.65,1.62,1.56,3805500,4148600.0,2026-05-25,16:14:03
000099,中信海直,16.82,16.57,16.59,17.02,16.55,98948.0,165680000.0,130.48,130.48,42.01,2.37,1.28,5402000,4492800.0,2026-05-25,16:14:21
000100,TCL科技,4.44,4.38,4.38,4.51,4.33,12381839.0,5468640000.0,923.56,849.46,18.25,1.47,6.47,660048800,578135200.0,2026-05-25,16:14:24
000151,中成股份,11.53,11.57,11.75,11.85,11.42,68442.0,79330000.0,40.46,35.5,10.22,4.62,2.22,3319400,3524800.0,2026-05-25,16:14:27
000153,丰原药业,5.95,6.0,6.0,6.06,5.87,59762.0,35560000.0,27.65,27.3,28.1,1.27,1.3,2479800,3496400.0,2026-05-25,16:14:03
000155,川能动力,14.28,14.3,14.25,14.46,14.0,417508.0,594650000.0,263.63,263.63,49.51,2.45,2.26,19645800,22105000.0,2026-05-25,16:14:06
000156,华数传媒,7.33,7.22,7.22,7.38,7.2,109955.0,80360000.0,135.82,124.6,30.28,0.89,0.65,5596600,5398900.0,2026-05-25,16:14:09
000157,中联重科,7.48,7.3,7.35,7.5,7.3,750230.0,557260000.0,646.91,528.81,14.93,1.11,1.06,41303600,33719500.0,2026-05-25,16:14:06
000158,常山北明,16.49,15.45,15.6,16.91,15.3,600576.0,973310000.0,263.61,261.85,833.53,4.97,3.78,32024300,28033300.0,2026-05-25,16:14:15
000159,国际实业,6.92,7.09,7.09,7.19,6.86,282122.0,196510000.0,33.26,33.26,90.64,1.61,5.87,11216100,16996100.0,2026-05-25,16:14:09
000166,申万宏源,4.45,4.42,4.44,4.47,4.41,731471.0,324790000.0,1114.28,1002.83,11.27,0.97,0.32,34883000,38264000.0,2026-05-25,16:14:30
000301,东方盛虹,12.39,12.39,12.39,12.69,12.28,254032.0,317200000.0,819.13,818.75,66.87,2.36,0.38,11445200,13958000.0,2026-05-25,16:14:33
000333,美的集团,79.81,80.28,80.0,80.14,78.79,231275.0,1842660000.0,6074.1,5474.57,13.74,2.61,0.34,9592300,13535100.0,2026-05-25,16:14:12
