股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.92,11.72,11.68,11.96,11.65,1523165.0,1807250000.0,2313.19,2313.16,5.32,0.49,0.78,88929200,63387200.0,2026-09-01,16:14:06
000002,万  科Ａ,3.16,3.14,3.1,3.19,3.1,1716249.0,539720000.0,377.01,307.0,-0.41,0.37,1.77,87523000,84101900.0,2026-09-01,16:14:09
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,2.48,0.78,0.0,0,0.0,2026-09-01,09:00:00
000006,深振业Ａ,7.2,7.18,7.0,7.24,6.98,221709.0,158400000.0,97.2,97.2,-145.05,1.85,1.64,11159300,11011600.0,2026-09-01,16:14:06
000007,全新好,12.86,12.86,12.8,12.98,12.71,58392.0,74920000.0,44.55,44.55,-1051.99,24.96,1.69,3074500,2764700.0,2026-09-01,16:14:12
000008,神州高铁,2.56,2.53,2.53,2.57,2.52,355925.0,90940000.0,69.54,69.54,-8.76,3.26,1.31,20768600,14823900.0,2026-09-01,16:14:06
000009,中国宝安,7.19,7.07,7.07,7.21,7.05,184708.0,132070000.0,185.45,185.22,-263.13,1.9,0.72,10064300,8406400.0,2026-09-01,16:14:09
000010,*ST美丽,1.67,1.68,1.66,1.67,1.63,228716.0,37790000.0,19.2,15.32,-654.83,7.67,2.49,10236200,12635400.0,2026-09-01,16:14:06
000011,深物业A,9.16,10.07,9.29,9.66,9.06,550533.0,508360000.0,54.59,48.23,-112.06,1.65,10.46,26892400,28160900.0,2026-09-01,16:14:09
000012,南  玻Ａ,3.76,3.73,3.73,3.77,3.72,177201.0,66450000.0,114.4,73.67,-30.92,0.9,0.9,7838300,9881800.0,2026-09-01,16:14:15
000014,沙河股份,10.95,10.84,10.72,11.06,10.65,114613.0,125210000.0,26.5,26.5,-16.43,1.92,4.74,5759500,5701700.0,2026-09-01,16:14:09
000016,*ST康佳A,2.46,2.46,2.46,2.46,2.45,1309742.0,321320000.0,59.24,39.28,-0.48,-0.53,8.2,30318200,100656000.0,2026-09-01,16:14:12
000017,深中华A,11.75,11.21,10.91,11.75,10.89,1246081.0,1431700000.0,80.98,51.8,244.34,20.55,28.27,60053800,64554300.0,2026-09-01,16:14:06
000019,深粮控股,7.92,7.2,7.17,7.92,7.11,250309.0,193820000.0,91.28,32.96,50.98,1.84,6.01,8596000,16434900.0,2026-09-01,16:14:09
000020,深华发Ａ,13.05,12.68,12.87,13.18,12.6,131499.0,170540000.0,36.95,23.64,125.23,8.26,7.26,7407000,5742900.0,2026-09-01,16:14:12
000021,深科技,36.53,37.74,37.7,37.95,36.5,551660.0,2029070000.0,578.93,578.85,47.17,4.35,3.48,20677100,34488900.0,2026-09-01,16:14:12
000025,特  力Ａ,16.61,15.8,15.65,17.38,15.61,228206.0,377940000.0,71.6,65.24,49.88,3.84,5.81,13124800,9695900.0,2026-09-01,16:14:15
000026,飞亚达,20.16,20.31,20.55,20.67,19.93,73782.0,148970000.0,81.8,73.47,77.63,2.42,2.02,3925100,3453100.0,2026-09-01,16:14:15
000027,深圳能源,6.38,6.36,6.32,6.4,6.31,261227.0,166220000.0,303.52,303.52,13.19,0.91,0.55,13226000,12896700.0,2026-09-01,16:14:15
000028,国药一致,20.12,19.91,19.91,20.15,19.83,29187.0,58560000.0,123.18,105.8,11.45,0.65,0.56,1718900,1199800.0,2026-09-01,16:14:18
