股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,11.09,11.1,11.1,11.13,11.07,481047.0,534090000.0,2152.12,2152.08,5.05,0.48,0.25,21584500,26520200.0,2026-04-10,16:14:39
000002,万  科Ａ,3.89,3.87,3.87,3.94,3.87,762622.0,297900000.0,464.1,377.99,-0.52,0.4,0.78,35298300,40963900.0,2026-04-10,16:14:39
000004,*ST国华,3.18,3.35,3.18,3.4,3.18,131062.0,42160000.0,4.21,4.02,-3.43,11.39,10.38,5382100,7724100.0,2026-04-10,16:14:39
000006,深振业Ａ,8.68,8.52,8.54,8.9,8.54,192627.0,168800000.0,117.18,117.18,-277.3,2.19,1.43,9504300,9758400.0,2026-04-10,16:14:39
000007,全新好,13.68,13.4,13.4,13.82,13.28,73578.0,99570000.0,47.39,47.39,83.64,25.94,2.12,3857500,3500300.0,2026-04-10,16:14:42
000008,神州高铁,2.74,2.74,2.77,2.81,2.74,991100.0,273760000.0,74.43,74.43,-16.44,2.54,3.65,44666300,54443600.0,2026-04-10,16:14:42
000009,中国宝安,8.89,8.67,8.71,8.97,8.7,283932.0,252680000.0,229.29,229.01,325.34,2.28,1.1,16811900,11581300.0,2026-04-10,16:14:45
000010,美丽生态,3.75,3.71,3.74,3.8,3.72,177647.0,66650000.0,43.11,31.8,95.49,13.21,2.09,7873500,9891200.0,2026-04-10,16:14:39
000011,深物业A,8.39,8.36,8.45,8.5,8.35,32841.0,27660000.0,50.0,44.17,147.57,1.47,0.62,1585400,1698700.0,2026-04-10,16:14:42
000012,南  玻Ａ,4.49,4.43,4.45,4.53,4.44,177422.0,79820000.0,136.61,87.97,-36.99,1.03,0.91,10284900,7457400.0,2026-04-10,16:14:42
000014,沙河股份,13.52,13.27,13.4,13.61,13.4,73698.0,99530000.0,32.72,32.72,-21.76,2.22,3.04,4206700,3163100.0,2026-04-10,16:14:45
000016,深康佳Ａ,3.13,3.15,3.18,3.2,3.13,254647.0,80440000.0,75.37,49.97,-2.82,5.95,1.59,9061100,16403600.0,2026-04-10,16:14:48
000017,深中华A,6.86,6.78,6.8,6.94,6.8,46949.0,32350000.0,47.28,30.24,117.14,12.63,1.07,2617200,2077700.0,2026-04-10,16:14:42
