股票代码,股票名称,当前价,昨收价,开盘价,最高价,最低价,成交量,成交额,总市值,流通市值,市盈率,市净率,换手率,买盘总量,卖盘总量,交易日期,更新时间
000001,平安银行,10.84,10.69,10.65,10.87,10.63,981422.0,1059210000.0,2103.6,2103.57,4.89,0.46,0.51,58214000,39928200.0,2026-07-15,16:14:15
000002,万  科Ａ,3.13,3.05,3.03,3.14,3.02,1497646.0,465490000.0,373.43,304.14,-0.42,0.34,1.54,86660500,63104100.0,2026-07-15,16:14:18
000004,国华退,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.68,0.64,5.73,0.78,0.0,0,0.0,2026-07-15,09:00:00
000006,深振业Ａ,6.48,6.47,6.38,6.53,6.32,161629.0,104130000.0,87.48,87.48,-994.76,1.63,1.2,8626900,7536000.0,2026-07-15,16:14:15
000007,全新好,10.21,10.18,10.14,10.52,9.93,75721.0,77580000.0,35.37,35.37,-1754.72,19.75,2.19,3795100,3777000.0,2026-07-15,16:14:21
000008,神州高铁,2.53,2.6,2.86,2.86,2.52,1344063.0,355820000.0,68.72,68.72,-8.35,3.18,4.95,63714700,70691600.0,2026-07-15,16:14:18
000009,中国宝安,6.13,6.11,6.1,6.18,6.02,209562.0,128240000.0,158.11,157.91,304.48,1.58,0.81,10188400,10767800.0,2026-07-15,16:14:15
000010,*ST美丽,1.71,1.75,1.71,1.76,1.69,156938.0,27030000.0,19.66,14.93,-1157.85,6.68,1.8,7251900,8441800.0,2026-07-15,16:14:18
000011,深物业A,6.44,6.32,6.26,6.49,6.26,29949.0,19220000.0,38.38,33.91,2334.4,1.14,0.57,1711800,1283100.0,2026-07-15,16:14:21
000012,南  玻Ａ,3.88,3.95,3.85,3.9,3.72,430121.0,164810000.0,118.05,76.02,1058.22,0.91,2.2,20772500,22239700.0,2026-07-15,16:14:15
000014,沙河股份,9.09,9.01,8.92,9.22,8.89,44517.0,40520000.0,22.0,22.0,-14.44,1.59,1.84,2355500,2096200.0,2026-07-15,16:14:24
000016,*ST康佳A,2.6,2.36,2.38,2.6,2.38,185613.0,47260000.0,62.61,41.51,-0.49,-0.56,1.16,9402400,9158900.0,2026-07-15,16:14:15
000017,深中华A,5.89,5.8,5.75,6.05,5.72,144086.0,85010000.0,40.59,25.96,98.19,10.4,3.27,7487400,6921200.0,2026-07-15,16:14:18
000019,深粮控股,6.11,6.0,5.97,6.12,5.93,57985.0,35250000.0,70.42,25.43,32.48,1.43,1.39,2955800,2842800.0,2026-07-15,16:14:24
000020,深华发Ａ,10.43,10.4,10.41,10.61,10.23,26141.0,27280000.0,29.53,18.9,85.06,6.65,1.44,1294900,1319200.0,2026-07-15,16:14:27
000021,深科技,47.26,52.51,53.76,53.9,47.26,1835023.0,9081250000.0,744.05,743.95,62.06,5.72,11.66,80275600,103226700.0,2026-07-15,16:14:21
000025,特  力Ａ,13.53,13.48,13.53,13.58,13.32,31216.0,42130000.0,58.32,53.14,41.1,3.14,0.79,1611300,1510300.0,2026-07-15,16:14:27
000026,飞亚达,18.41,18.28,18.74,18.88,18.1,70840.0,130410000.0,74.7,67.12,69.76,2.23,1.94,3825100,3258900.0,2026-07-15,16:14:18
000027,深圳能源,6.2,6.1,6.08,6.21,6.05,289409.0,178180000.0,294.96,294.96,14.74,0.9,0.61,15208000,13732900.0,2026-07-15,16:14:30
000028,国药一致,21.09,20.77,20.66,21.1,20.61,41790.0,87590000.0,129.12,110.9,11.79,0.7,0.79,2258500,1920500.0,2026-07-15,16:14:24
000029,深深房Ａ,21.84,21.32,21.23,21.86,20.16,82308.0,171910000.0,220.95,194.74,935.9,6.18,0.92,4613400,3617400.0,2026-07-15,16:14:27
000030,富奥股份,4.1,4.01,4.01,4.11,4.0,96441.0,39280000.0,70.51,68.51,10.62,0.85,0.58,5156600,4487500.0,2026-07-15,16:14:21
000031,大悦城,2.18,2.14,2.13,2.21,2.1,476682.0,103850000.0,93.44,93.44,-4.04,0.91,1.11,25168100,22500100.0,2026-07-15,16:14:30
000032,深桑达Ａ,18.17,18.99,19.11,19.59,18.09,452915.0,847340000.0,220.8,197.94,-125.87,3.0,4.16,23096000,22195500.0,2026-07-15,16:14:33
000034,神州数码,25.75,26.02,26.0,26.75,25.39,472353.0,1226440000.0,261.81,218.66,48.33,2.34,5.56,22730300,24505000.0,2026-07-15,16:14:36
000035,中国天楹,4.6,4.52,4.53,4.66,4.49,252707.0,116110000.0,109.85,106.4,37.95,1.02,1.09,12373500,12897200.0,2026-07-15,16:14:33
000036,华联控股,4.82,4.63,4.71,4.97,4.65,622874.0,301990000.0,67.66,67.62,74.81,1.32,4.44,34283700,28003700.0,2026-07-15,16:14:39
000037,深南电A,8.46,8.35,8.3,8.53,8.21,126257.0,106400000.0,50.99,28.67,27.51,3.05,3.73,6133900,6491800.0,2026-07-15,16:14:36
000039,中集集团,7.7,7.7,7.67,7.8,7.61,262066.0,202040000.0,415.22,177.21,-364.17,0.89,1.14,11806800,14399800.0,2026-07-15,16:14:42
000040,*ST旭蓝,0.49,0.49,0.0,0.0,0.0,0.0,0.0,7.29,5.17,-2.06,0.07,0.0,0,0.0,2026-07-15,09:00:00
000042,中洲控股,8.02,7.92,8.4,8.51,8.01,170864.0,141020000.0,53.32,53.26,-4.81,2.35,2.57,7373800,9712500.0,2026-07-15,16:14:21
000045,深纺织Ａ,9.29,9.26,9.24,9.36,9.15,45705.0,42370000.0,47.06,42.46,67.45,1.58,1.0,2317200,2253300.0,2026-07-15,16:14:24
000048,京基智农,21.11,22.1,22.01,22.2,20.96,218295.0,467210000.0,111.93,111.74,-58.81,2.98,4.12,10325900,11503600.0,2026-07-15,16:14:24
000049,德赛电池,24.47,24.82,25.0,25.04,24.33,88541.0,217730000.0,94.12,94.1,29.09,1.4,2.3,3848600,5005400.0,2026-07-15,16:14:27
000050,深天马Ａ,6.72,7.09,6.74,7.03,6.58,702956.0,475920000.0,163.68,163.68,-239.9,0.61,2.89,31411100,38884500.0,2026-07-15,16:14:30
000055,方大集团,3.42,3.38,3.36,3.46,3.33,190735.0,64940000.0,36.73,23.11,-7.06,0.66,2.82,10729700,8343800.0,2026-07-15,16:14:27
000056,*ST皇庭,2.11,2.14,2.15,2.18,2.09,203114.0,43130000.0,24.95,19.07,-0.93,-1.04,2.25,10483300,9828100.0,2026-07-15,16:14:30
000058,深 赛 格,6.16,6.05,6.02,6.2,6.0,65213.0,40110000.0,75.84,60.66,108.48,3.78,0.66,3147700,3373600.0,2026-07-15,16:14:30
000059,华锦股份,4.44,4.42,4.38,4.51,4.32,405187.0,180390000.0,71.02,71.01,-5.16,0.73,2.53,21389300,19129400.0,2026-07-15,16:14:33
000060,中金岭南,6.26,6.45,6.45,6.46,6.24,1006220.0,636330000.0,278.02,278.01,26.93,1.41,2.27,40091900,60530100.0,2026-07-15,16:14:33
000061,农 产 品,5.77,5.65,5.64,5.81,5.59,196455.0,113070000.0,114.53,103.53,26.46,1.34,1.09,10814100,8831400.0,2026-07-15,16:14:45
000062,深圳华强,25.21,26.88,27.2,27.34,25.15,367757.0,951470000.0,263.67,263.42,47.23,3.9,3.52,15500900,21274800.0,2026-07-15,16:14:36
000063,中兴通讯,39.45,39.91,40.4,41.28,38.79,2677692.0,10679580000.0,1887.1,1588.9,42.17,2.46,6.65,131438400,136330800.0,2026-07-15,16:14:39
000065,北方国际,8.78,8.63,8.63,8.8,8.6,102046.0,89190000.0,101.97,85.6,15.52,0.92,1.05,5092600,5112000.0,2026-07-15,16:14:33
000066,中国长城,16.51,16.83,16.86,17.29,16.29,1772208.0,2974980000.0,532.58,532.54,2639.95,4.87,5.49,80627700,96593100.0,2026-07-15,16:14:36
000068,华控赛格,2.73,2.75,2.72,2.81,2.7,109263.0,30050000.0,27.48,27.48,-26.1,4.69,1.09,5101800,5824500.0,2026-07-15,16:14:39
000069,华侨城Ａ,1.69,1.65,1.64,1.71,1.62,645469.0,108900000.0,135.84,116.59,-0.94,0.4,0.94,36702900,27844000.0,2026-07-15,16:14:36
000070,特发信息,15.6,16.37,16.26,16.4,15.55,553401.0,880240000.0,135.47,133.65,-27.64,16.79,6.46,23926100,31414000.0,2026-07-15,16:14:39
000078,ST海王,2.1,2.29,2.06,2.3,2.06,3025513.0,657940000.0,55.25,55.13,-9.65,4.45,11.52,132352200,170199000.0,2026-07-15,16:14:39
000088,盐 田 港,4.34,4.29,4.28,4.35,4.26,208826.0,90380000.0,225.66,137.27,15.3,1.26,0.66,11658900,9223700.0,2026-07-15,16:14:42
000089,深圳机场,6.57,6.35,6.45,6.58,6.36,231418.0,150650000.0,134.74,134.74,21.71,1.17,1.13,14854000,8287800.0,2026-07-15,16:14:42
000090,天健集团,3.18,3.23,3.11,3.22,3.05,255048.0,80690000.0,59.42,59.42,37.19,0.53,1.37,14481300,11023500.0,2026-07-15,16:14:42
000096,广聚能源,7.54,7.37,7.27,7.54,7.26,88326.0,65870000.0,39.81,38.52,35.38,1.44,1.73,4893700,3938900.0,2026-07-15,16:14:48
000099,中信海直,13.57,13.37,13.32,13.67,13.27,70506.0,95560000.0,105.27,105.27,33.89,1.91,0.91,4062100,2988400.0,2026-07-15,16:14:42
000100,TCL科技,5.02,5.13,5.23,5.24,4.95,8280522.0,4196650000.0,1044.2,1009.94,20.63,1.72,4.12,358435000,469617200.0,2026-07-15,16:14:45
000151,中成股份,9.28,9.27,9.26,9.45,9.17,61935.0,57690000.0,32.56,28.58,8.22,3.72,2.01,2681900,3511500.0,2026-07-15,16:14:45
000153,丰原药业,5.7,5.55,5.5,5.75,5.48,168235.0,95430000.0,26.49,26.16,26.92,1.24,3.67,9058100,7765400.0,2026-07-15,16:14:48
000155,川能动力,11.09,11.17,11.18,11.38,11.07,304364.0,340980000.0,204.74,204.74,38.45,1.91,1.65,15298900,15137500.0,2026-07-15,16:14:45
000156,华数传媒,6.67,6.44,6.43,6.68,6.42,107290.0,71010000.0,123.59,113.38,27.56,0.81,0.63,6061000,4668000.0,2026-07-15,16:14:48
000157,中联重科,7.36,7.13,7.11,7.42,7.1,790439.0,578210000.0,636.53,520.33,14.69,1.09,1.12,45967800,33076100.0,2026-07-15,16:14:45
000158,常山北明,12.59,12.68,12.5,12.83,12.34,249939.0,314530000.0,201.27,199.92,636.4,3.83,1.57,11842400,13151500.0,2026-07-15,16:14:51
000159,国际实业,5.6,5.51,5.48,5.67,5.46,97237.0,54370000.0,26.92,26.92,73.35,1.31,2.02,5167400,4556200.0,2026-07-15,16:14:54
000166,申万宏源,4.66,4.57,4.55,4.68,4.55,1288741.0,596460000.0,1166.86,1050.15,11.8,1.02,0.57,76644100,52230000.0,2026-07-15,16:14:51
000301,东方盛虹,11.61,12.23,12.05,12.25,11.47,410910.0,484640000.0,767.56,767.23,62.66,2.21,0.62,15222900,25868100.0,2026-07-15,16:14:54
000333,美的集团,82.67,81.18,81.17,82.76,80.58,332211.0,2726360000.0,6294.03,5675.48,14.24,3.09,0.48,19546200,13674900.0,2026-07-15,16:14:57
000338,潍柴动力,26.45,27.65,27.44,27.8,25.5,1215727.0,3215810000.0,2285.34,1310.97,20.21,2.4,2.45,63840200,57732500.0,2026-07-15,16:15:00
000400,许继电气,20.0,19.85,19.82,20.2,19.73,109329.0,218500000.0,203.72,202.34,19.03,1.69,1.08,5148000,5784900.0,2026-07-15,16:14:03
000401,金隅冀东,3.62,3.54,3.51,3.64,3.49,108814.0,39100000.0,96.23,95.26,98.83,0.37,0.41,6264500,4616900.0,2026-07-15,16:14:06
000402,金 融 街,2.46,2.44,2.4,2.49,2.38,503467.0,123230000.0,73.53,73.52,-1.58,0.37,1.68,23676100,26670600.0,2026-07-15,16:14:51
000403,派林生物,9.77,9.27,9.27,9.78,9.18,198416.0,190520000.0,92.85,91.9,26.29,1.14,2.11,12016600,7825000.0,2026-07-15,16:14:48
000404,长虹华意,7.55,7.4,7.36,7.59,7.31,115887.0,86710000.0,52.55,52.3,10.31,1.25,1.67,6073900,5514800.0,2026-07-15,16:14:51
000407,胜利股份,3.89,3.87,3.83,3.92,3.8,166030.0,64390000.0,34.24,34.07,20.83,1.12,1.9,7297400,9305600.0,2026-07-15,16:14:48
000408,藏格矿业,71.5,70.98,73.02,74.0,71.03,154881.0,1117250000.0,1121.77,1121.76,23.98,6.36,0.99,7910000,7578100.0,2026-07-15,16:14:54
000409,云鼎科技,8.11,8.01,7.95,8.2,7.93,49637.0,40290000.0,54.96,47.89,77.74,3.35,0.84,2876700,2087100.0,2026-07-15,16:14:51
000410,沈阳机床,4.6,4.49,4.48,4.65,4.45,191872.0,88060000.0,121.86,90.67,-229.81,2.92,0.97,9526100,9661100.0,2026-07-15,16:14:57
000411,英特集团,9.69,9.41,9.3,9.73,9.22,68113.0,65380000.0,54.73,54.63,11.39,1.05,1.21,4037600,2773700.0,2026-07-15,16:14:57
000415,渤海租赁,4.45,4.31,4.29,4.49,4.26,738793.0,324780000.0,275.21,239.98,-164.0,0.92,1.37,44355000,29524400.0,2026-07-15,16:15:00
000417,合百集团,6.58,6.83,6.86,7.09,6.55,537784.0,364020000.0,51.32,51.26,34.38,1.09,6.9,23569000,30209400.0,2026-07-15,16:14:54
000419,通程控股,4.83,4.79,4.75,4.88,4.75,91939.0,44460000.0,26.26,26.26,18.42,0.77,1.69,5304500,3889300.0,2026-07-15,16:15:00
000420,吉林化纤,3.7,3.66,3.64,3.71,3.62,431264.0,158910000.0,90.98,90.95,218.12,2.05,1.75,22065400,21060900.0,2026-07-15,16:14:03
000421,南京公用,5.35,5.3,5.31,5.39,5.25,60959.0,32520000.0,30.73,30.72,35.1,1.1,1.06,2975100,3120800.0,2026-07-15,16:14:54
000422,湖北宜化,12.97,12.8,12.65,12.98,12.46,204016.0,261220000.0,141.06,137.2,16.47,2.37,1.93,11167300,9234400.0,2026-07-15,16:14:06
000423,东阿阿胶,50.05,49.07,48.88,50.24,48.8,51562.0,257020000.0,320.23,319.67,18.1,3.31,0.81,2918900,2237300.0,2026-07-15,16:14:09
000425,徐工机械,8.39,8.22,8.22,8.75,8.17,1651544.0,1398230000.0,982.57,752.74,14.91,1.64,1.84,91293100,73861300.0,2026-07-15,16:14:03
000426,兴业银锡,30.56,31.97,32.54,32.58,30.44,499199.0,1555440000.0,542.63,542.5,20.34,5.01,2.81,20198400,29721400.0,2026-07-15,16:14:06
000428,华天酒店,3.13,3.08,3.07,3.17,3.05,109822.0,34360000.0,31.89,31.89,-15.24,2.5,1.08,6028600,4953700.0,2026-07-15,16:14:09
000429,粤高速Ａ,13.96,13.83,13.79,13.99,13.65,66963.0,92480000.0,291.88,181.94,18.29,2.53,0.51,3286800,3409500.0,2026-07-15,16:14:57
000430,张家界,6.19,6.16,6.11,6.25,6.05,76338.0,47110000.0,50.12,22.94,-23.62,2.76,2.06,3392400,4241400.0,2026-07-15,16:14:09
000488,ST晨鸣,1.94,1.95,1.95,1.99,1.93,117758.0,23020000.0,57.06,32.87,-0.78,13.7,0.7,4218100,7557800.0,2026-07-15,16:14:12
000498,山东路桥,5.07,4.97,4.97,5.08,4.95,96900.0,48740000.0,78.71,73.48,3.67,0.48,0.67,5518200,4171800.0,2026-07-15,16:14:12
000501,武商集团,7.02,6.86,6.81,7.15,6.78,104011.0,72760000.0,53.98,53.93,33.48,0.49,1.35,5398400,5002700.0,2026-07-15,16:14:15
000503,国新健康,6.63,6.45,6.42,6.75,6.35,190106.0,125540000.0,64.92,64.92,-15.95,6.77,1.94,10425400,8585200.0,2026-07-15,16:14:15
000504,南华生物,8.51,7.74,7.8,8.51,7.7,124343.0,104280000.0,28.08,28.01,66.63,10.14,3.78,4814700,7619600.0,2026-07-15,16:14:18
000505,京粮控股,5.5,5.38,5.33,5.53,5.32,71300.0,39030000.0,39.98,34.78,-14.76,1.39,1.13,3895900,3234100.0,2026-07-15,16:14:12
000506,招金黄金,12.54,13.63,13.38,13.49,12.31,719570.0,919240000.0,116.5,116.46,33.35,13.1,7.75,28369400,43587700.0,2026-07-15,16:15:00
000507,珠海港,5.02,4.84,4.85,5.05,4.82,191203.0,94990000.0,46.17,45.3,19.97,0.78,2.12,11385300,7735000.0,2026-07-15,16:14:03
000509,华塑控股,3.05,3.06,3.03,3.15,3.0,346615.0,106510000.0,32.73,32.73,-233.08,27.07,3.23,15237100,19424400.0,2026-07-15,16:14:06
000510,新金路,18.29,17.76,18.11,19.38,17.63,642385.0,1192470000.0,118.62,110.95,-48.52,11.5,10.59,30620000,33618500.0,2026-07-15,16:14:21
000513,丽珠集团,31.32,30.8,30.6,31.55,30.58,102628.0,320760000.0,278.09,177.94,14.16,2.1,1.81,5604600,4658300.0,2026-07-15,16:14:24
000514,渝 开 发,3.82,3.73,3.75,3.85,3.72,100395.0,38150000.0,32.23,32.23,-22.92,0.88,1.19,5055000,4984500.0,2026-07-15,16:14:09
000516,国际医学,4.36,4.22,4.21,4.46,4.19,528163.0,230050000.0,97.62,96.13,-38.27,2.99,2.4,28032400,24783900.0,2026-07-15,16:14:57
000517,荣安地产,1.74,1.73,1.71,1.77,1.69,324231.0,56340000.0,55.4,43.36,-4.64,1.19,1.3,16449500,15973600.0,2026-07-15,16:14:15
000518,四环生物,3.93,3.94,3.91,4.04,3.82,666338.0,263610000.0,40.46,40.46,-124.53,12.51,6.47,32066400,34567400.0,2026-07-15,16:14:12
000519,中兵红箭,14.83,15.14,15.15,15.27,14.76,546317.0,818940000.0,206.52,206.52,91.67,1.99,3.92,22970400,31661300.0,2026-07-15,16:15:00
000520,凤凰航运,4.04,4.08,4.05,4.13,4.0,185501.0,75330000.0,40.89,40.89,-107.21,9.71,1.83,8239700,10310400.0,2026-07-15,16:14:03
000521,长虹美菱,5.1,5.47,5.15,5.27,5.03,262926.0,134830000.0,52.53,44.64,17.57,0.89,3.0,11674200,14618400.0,2026-07-15,16:14:06
000523,红棉股份,2.8,2.76,2.75,2.84,2.73,297731.0,83170000.0,51.39,37.1,44.72,2.62,2.25,16575800,13197400.0,2026-07-15,16:14:18
000524,岭南控股,8.48,8.27,8.2,8.96,8.11,180098.0,153340000.0,56.83,56.81,74.44,2.49,2.69,9297300,8712500.0,2026-07-15,16:14:15
000525,红太阳,4.15,4.0,3.96,4.21,3.95,294237.0,121270000.0,54.08,46.14,-13.36,2.18,2.65,18185500,11238200.0,2026-07-15,16:14:18
000526,学大教育,27.65,27.43,27.39,28.06,26.96,26102.0,72200000.0,33.69,33.16,15.89,3.24,2.18,1241600,1368600.0,2026-07-15,16:14:18
000528,柳    工,8.24,7.98,7.96,8.28,7.94,370808.0,303670000.0,167.88,167.64,10.77,0.91,1.82,22280300,14800400.0,2026-07-15,16:14:21
